,Training,Noise,Training Error,Testing Error,Time Count,Weight,Bias,Objective Function
0,70,30,0.30000000000000004,0.30000000000000004,0.0005209999999920001,[[0.45776751 0.23431432]],-3.156017818642706,0.1322271469558267
0,60,0,0.0,0.0,0.00034299999998665953,[[0.36169423 0.61379788]],-5.317007071965897,0.2537852793641644
0,60,5,0.06666666666666665,0.025000000000000022,0.0003760000000170294,[[0.23532534 0.5627006 ]],-4.525845064033268,0.18600499020600006
0,60,10,0.09999999999999998,0.09999999999999998,0.0004230000000120526,[[0.22916798 0.54791407]],-4.380726933689318,0.17636389440869965
0,60,15,0.15000000000000002,0.15000000000000002,0.0004959999999982756,[[0.25295721 0.45767159]],-3.8302569661252197,0.1367253199266179
0,60,20,0.21666666666666667,0.17500000000000004,0.0005439999999907741,[[0.32978333 0.33950876]],-3.3085974095355097,0.11201162327346799
0,60,25,0.25,0.25,0.0005579999999838492,[[0.41191272 0.28254497]],-3.2874882873976077,0.12475187504846418
0,60,30,0.31666666666666665,0.22499999999999998,0.0004569999999830543,[[0.46693583 0.16129868]],-2.7344212693202046,0.12202316688366763
0,50,0,0.0,0.0,0.0004429999999899792,[[0.36168035 0.61377432]],-5.316802952903313,0.25376579418452233
0,50,5,0.07999999999999996,0.020000000000000018,0.0004040000000031796,[[0.23180246 0.55353221]],-4.4368433049570655,0.18006514267491816
0,50,10,0.09999999999999998,0.09999999999999998,0.000390999999979158,[[0.298585   0.47938807]],-4.143879215383475,0.15948295905974785
0,50,15,0.14,0.16000000000000003,0.00044900000000325235,[[0.22463716 0.50555678]],-4.023828245906793,0.15302475733172283
0,50,20,0.19999999999999996,0.19999999999999996,0.0004659999999887532,[[0.3189786  0.34908683]],-3.2975903191772447,0.11180448246459337
0,50,25,0.24,0.26,0.0004409999999950287,[[0.43460067 0.25737383]],-3.186271725973923,0.12755951497296103
0,50,30,0.30000000000000004,0.30000000000000004,0.0005009999999856518,[[0.42814445 0.25349921]],-3.153553437025513,0.12378476182767767
0,80,0,0.0,0.0,0.00038000000000693035,[[ 0.13394202 -0.42709985]],1.9077098254281981,0.10017737540553551
0,80,5,0.0625,0.0,0.00042600000000447835,[[ 0.11989935 -0.33414309]],1.2477169845616292,0.06301372991446573
0,80,10,0.09999999999999998,0.09999999999999998,0.000945000000001528,[[ 0.12887063 -0.30695096]],1.0201694633284715,0.05541326432536687
0,80,15,0.16249999999999998,0.09999999999999998,0.0005740000000002965,[[ 0.07858014 -0.30983692]],1.3312314066296695,0.05108687930567641
0,80,20,0.21250000000000002,0.15000000000000002,0.0005510000000015225,[[ 0.07428907 -0.30023717]],1.3053765207492074,0.04783061178788573
0,80,25,0.26249999999999996,0.19999999999999996,0.0006079999999997199,[[ 0.02204196 -0.29995184]],1.5790365997738285,0.04522847650918075
0,80,30,0.30000000000000004,0.30000000000000004,0.0006039999999813972,[[ 0.02211059 -0.28213919]],1.495331043567116,0.04004569985754173
0,70,0,0.0,0.0,0.0003829999999993561,[[ 0.13394202 -0.42709984]],1.907709780454156,0.10017737068219507
0,70,5,0.05714285714285716,0.033333333333333326,0.0005000000000165983,[[ 0.12036462 -0.33437452]],1.2476084690773128,0.06314698257288386
0,70,10,0.09999999999999998,0.09999999999999998,0.0005500000000040473,[[ 0.09399608 -0.33035362]],1.4100804466524164,0.058984388990878656
0,70,15,0.15714285714285714,0.1333333333333333,0.000526000000007798,[[ 0.08812511 -0.31165578]],1.2784568925433002,0.05244768015473899
0,70,20,0.2142857142857143,0.16666666666666663,0.0005319999999926495,[[ 0.07461816 -0.30357811]],1.3329523248684312,0.04886376908566863
0,70,25,0.27142857142857146,0.19999999999999996,0.0009239999999977044,[[ 0.04498878 -0.29516169]],1.3914254216454731,0.044572206804715145
0,70,30,0.3142857142857143,0.2666666666666667,0.0012969999999938864,[[ 0.00284725 -0.28964836]],1.674235833367165,0.041952139346381166
0,60,0,0.0,0.0,0.0003859999999917818,[[ 0.13394202 -0.42709985]],1.90770978919462,0.10017737160015099
0,60,5,0.06666666666666665,0.025000000000000022,0.00041900000002215165,[[ 0.12395918 -0.33335792]],1.2178810235313138,0.06324669245615093
0,60,10,0.1166666666666667,0.07499999999999996,0.0007400000000075124,[[ 0.12889478 -0.30693548]],1.0199311362002204,0.05541162777485985
0,60,15,0.16666666666666663,0.125,0.0005470000000116215,[[ 0.11953487 -0.30610147]],1.0742946269811628,0.05399334844994244
0,60,20,0.21666666666666667,0.17500000000000004,0.00048300000000267573,[[ 0.11792601 -0.27761203]],0.9118475613219661,0.04548749220677761
0,60,25,0.2666666666666667,0.22499999999999998,0.0005129999999837764,[[ 0.10966545 -0.25868435]],0.7826318100203277,0.0394720530138896
0,60,30,0.31666666666666665,0.275,0.0005150000000071486,[[ 0.00994672 -0.28026125]],1.5942718100427757,0.0393226523278566
0,50,0,0.0,0.0,0.00036399999999048305,[[ 0.14705158 -0.40922768]],1.7520382602932234,0.09454573228341936
0,50,5,0.07999999999999996,0.020000000000000018,0.0003860000000202035,[[ 0.1089265  -0.33106772]],1.28301830328194,0.06073540991173969
0,50,10,0.12,0.07999999999999996,0.00042799999999942884,[[ 0.0938818  -0.32991549]],1.4094634618704507,0.058829011207637304
0,50,15,0.16000000000000003,0.14,0.0004519999999956781,[[ 0.04380564 -0.33621829]],1.7573656941457638,0.057480837703205924
0,50,20,0.21999999999999997,0.18000000000000005,0.000503000000009024,[[ 0.09664153 -0.29347155]],1.1795064712518266,0.04773256900602099
0,50,25,0.28,0.21999999999999997,0.000434000000012702,[[-0.02877933 -0.30058499]],1.954218656339685,0.04558979246017393
0,50,30,0.31999999999999995,0.28,0.0004680000000121254,[[-0.02789481 -0.29042666]],1.922562335749933,0.04256288175433861
0,80,0,0.0,0.0,0.00042400000000952787,[[-0.1899294  -0.88140336]],5.921415256470001,0.4064725292613837
0,80,5,0.025000000000000022,0.15000000000000002,0.0004230000000120526,[[-0.13578485 -0.71046968]],4.443487175208975,0.26160234781701147
0,80,10,0.08750000000000002,0.15000000000000002,0.000461000000001377,[[-0.01191297 -0.55390019]],2.6131313243220884,0.15347366844014204
0,80,15,0.15000000000000002,0.15000000000000002,0.0005339999999876,[[-0.06618132 -0.4702395 ]],2.940930909083948,0.11275257691288251
0,80,20,0.1875,0.25,0.0005639999999971224,[[-0.04864405 -0.45254784]],2.7026235869500694,0.10358289560752461
0,80,25,0.23750000000000004,0.30000000000000004,0.0005769999999927222,[[-0.09166008 -0.43187152]],3.0140446121029427,0.09745728921807814
0,80,30,0.2875,0.35,0.0006400000000041928,[[-0.03983797 -0.40428071]],2.343011770179858,0.08251497670177042
