,Training,Noise,Training Error,Testing Error,Time Count,Objective Function,Number of SV,Features
0,80,0,0.3480392156862745,0.40384615384615385,0.1841210000000011,170.23322014548853,168,2
0,70,0,0.3743016759776536,0.3246753246753247,0.14086599999999905,149.9332119060471,147,2
0,60,0,0.39869281045751637,0.3398058252427184,0.11873500000000092,129.877893225565,128,2
0,50,0,0.390625,0.40625,0.06892099999999957,106.05861802869512,102,2
0,80,0,0.4509803921568627,0.32692307692307687,0.2840960000000017,181.72974880796795,186,2
0,70,0,0.4134078212290503,0.37662337662337664,0.21329399999999765,170.51621290015672,162,2
0,60,0,0.43137254901960786,0.4077669902912622,0.2306670000000004,135.7279084721749,138,2
0,50,0,0.4375,0.421875,0.11442899999999767,110.39897720257362,117,2
0,80,0,0.3529411764705882,0.46153846153846156,0.16557300000000197,144.98206198347168,157,2
0,70,0,0.35754189944134074,0.37662337662337664,0.15022599999999997,135.0584857108266,141,2
0,60,0,0.3921568627450981,0.3495145631067961,0.13314399999999793,128.14709463065932,128,2
0,50,0,0.3828125,0.3515625,0.11438599999999965,110.85858162719755,106,2
0,80,0,0.27941176470588236,0.3076923076923077,0.3196300000000001,125.040000000073,130,2
0,70,0,0.2905027932960894,0.2727272727272727,0.14937399999999812,112.68490858751125,116,2
0,60,0,0.28104575163398693,0.27184466019417475,0.11412300000000286,92.0253978959751,97,2
0,50,0,0.28125,0.28125,0.06466100000000097,78.4433489442154,81,2
0,80,0,0.4019607843137255,0.4807692307692307,0.7323869999999992,182.57042196600318,181,4
0,70,0,0.4189944134078212,0.4675324675324676,0.3999600000000001,152.6373773383577,158,4
0,60,0,0.39869281045751637,0.5048543689320388,0.5873789999999985,125.89350882169938,129,4
0,50,0,0.3671875,0.5234375,0.6134740000000001,101.67586093754119,107,4
0,80,0,0.26960784313725494,0.42307692307692313,0.6912510000000012,125.65232486666338,128,4
0,70,0,0.26815642458100564,0.4025974025974026,0.7466679999999997,111.21477501430228,110,4
0,60,0,0.28104575163398693,0.3786407766990292,0.2880939999999974,90.86001189619384,94,4
0,50,0,0.2578125,0.3828125,2.782717999999999,71.84993677460619,73,4
0,80,0,0.38235294117647056,0.3846153846153846,2.280509000000002,156.65373192865036,163,4
0,70,0,0.36312849162011174,0.35064935064935066,0.7933379999999985,147.0207691584651,144,4
0,60,0,0.3464052287581699,0.41747572815533984,0.39621199999999845,115.7902000551149,118,4
0,50,0,0.34375,0.3828125,0.3711540000000042,109.99890741522584,104,4
0,80,0,0.3578431372549019,0.40384615384615385,0.7771990000000031,162.98399567764005,165,4
0,70,0,0.3072625698324022,0.4675324675324676,0.8553489999999968,133.8824470905086,137,4
0,60,0,0.2941176470588235,0.4368932038834952,0.6512209999999996,110.50197747564593,115,4
0,50,0,0.296875,0.4453125,0.5560040000000015,80.46677465329059,89,4
0,80,0,0.2941176470588235,0.25,1.2422979999999981,129.9211740074593,134,4
0,70,0,0.2793296089385475,0.2597402597402597,1.0417089999999973,110.60051539577135,114,4
0,60,0,0.2679738562091504,0.2621359223300971,0.36885600000000096,93.62652620020135,97,4
0,50,0,0.265625,0.2890625,0.3618840000000034,81.68709671899674,82,4
0,80,0,0.32843137254901966,0.23076923076923073,1.0571279999999987,148.1100539643696,147,4
0,70,0,0.3072625698324022,0.2597402597402597,0.925411000000004,128.3599258627007,125,4
0,60,0,0.33986928104575165,0.24271844660194175,0.524642,114.09247564516562,111,4
0,50,0,0.3125,0.2734375,0.2995389999999958,87.53090992652128,88,4
0,80,0,0.20588235294117652,0.25,0.4125350000000054,122.21542599300196,117,4
0,70,0,0.24022346368715086,0.19480519480519476,0.5142299999999977,103.21820948759616,106,4
0,60,0,0.24183006535947715,0.2524271844660194,0.45726599999999706,91.73789072330352,90,4
0,50,0,0.25,0.21875,0.2687350000000066,75.99567290560393,77,4
0,80,0,0.22058823529411764,0.13461538461538458,1.9986320000000006,104.82129282619289,104,4
0,70,0,0.22905027932960897,0.1298701298701299,0.551712000000002,95.9266217638304,94,4
0,60,0,0.20915032679738566,0.18446601941747576,0.24000499999999647,74.02355492879876,76,4
0,50,0,0.1953125,0.203125,0.2559620000000038,61.31908919122965,62,4
0,80,0,0.20588235294117652,0.21153846153846156,0.9534299999999973,103.9309305199134,108,4
0,70,0,0.2011173184357542,0.19480519480519476,0.4160350000000008,87.29589606554724,94,4
0,60,0,0.17647058823529416,0.23300970873786409,0.7281339999999972,68.42082287361454,74,4
0,50,0,0.1640625,0.234375,0.44021299999999997,55.34197894109593,59,4
0,80,0,0.4411764705882353,0.40384615384615385,1.2515089999999987,173.02075021943804,184,4
0,70,0,0.46368715083798884,0.4025974025974026,0.7001100000000022,160.04083821409074,165,4
0,60,0,0.4836601307189542,0.4271844660194175,0.48553800000000535,122.29765220950604,141,4
0,50,0,0.4453125,0.3984375,0.2953150000000022,116.43265654478967,119,4
0,80,0,0.31862745098039214,0.25,0.4613549999999975,160.40149376511872,151,4
0,70,0,0.3072625698324022,0.2857142857142857,0.6871669999999952,123.24931267731613,135,4
0,60,0,0.326797385620915,0.2815533980582524,0.2518129999999985,113.61499263925398,111,4
0,50,0,0.3125,0.3125,0.845599,90.81618816187962,96,4
0,80,0,0.32352941176470584,0.3076923076923077,0.7554520000000053,149.86132190108097,154,4
0,70,0,0.3240223463687151,0.2987012987012987,1.1813000000000002,134.28736001987392,136,4
0,60,0,0.3529411764705882,0.2815533980582524,0.8657409999999999,130.12213120332015,123,4
0,50,0,0.328125,0.3046875,0.6408729999999991,107.2393173673922,104,4
0,80,0,0.303921568627451,0.34615384615384615,0.7511719999999968,142.78763422238984,139,4
0,70,0,0.2737430167597765,0.35064935064935066,1.374063999999997,128.72056865526113,124,4
0,60,0,0.261437908496732,0.3689320388349514,0.46183200000000113,107.64318164991036,102,4
0,50,0,0.28125,0.328125,0.4340180000000018,90.99541531315826,87,4
0,80,0,0.38235294117647056,0.46153846153846156,0.8317770000000024,167.6604253660799,171,4
0,70,0,0.35754189944134074,0.4285714285714286,0.5257000000000005,140.10866420269866,149,4
0,60,0,0.33986928104575165,0.4563106796116505,0.3423560000000023,118.92655841593883,119,4
0,50,0,0.34375,0.4453125,0.2514110000000045,98.29016461235076,98,4
0,80,0,0.2549019607843137,0.3846153846153846,0.6336929999999938,141.53498652168818,136,4
0,70,0,0.25139664804469275,0.33766233766233766,0.38060000000000116,127.965649860894,120,4
0,60,0,0.2875816993464052,0.2524271844660194,0.4265929999999969,109.05983652172037,110,4
0,50,0,0.2890625,0.28125,0.31697400000000187,93.53960260100607,93,4
0,80,0,0.27941176470588236,0.28846153846153844,0.7202529999999996,127.88286440338659,135,4
0,70,0,0.2737430167597765,0.2987012987012987,0.428922,113.97824960091896,120,4
0,60,0,0.2549019607843137,0.2815533980582524,1.526541999999992,94.74734611264198,100,4
0,50,0,0.265625,0.2890625,0.33318599999999776,76.77356850468865,79,4
0,80,0,0.41666666666666663,0.34615384615384615,0.7649370000000033,204.45662995683338,190,4
0,70,0,0.4078212290502793,0.4025974025974026,0.6792020000000036,182.79304341681234,164,4
0,60,0,0.4248366013071896,0.4271844660194175,0.2969709999999992,146.4413393017049,139,4
0,50,0,0.4140625,0.421875,0.34974099999999453,126.17335498765296,115,4
0,80,0,0.27941176470588236,0.32692307692307687,1.1620610000000084,134.87749377295032,127,4
0,70,0,0.26815642458100564,0.3246753246753247,0.7232699999999994,118.53510455232652,112,4
0,60,0,0.24183006535947715,0.3398058252427184,0.6298139999999961,95.37197147195337,93,4
0,50,0,0.265625,0.3125,0.3238139999999987,76.47151660017516,79,4
0,80,0,0.2598039215686274,0.3846153846153846,0.7286909999999978,129.61379550428322,132,4
0,70,0,0.25139664804469275,0.37662337662337664,1.2475470000000115,112.33859626020889,112,4
0,60,0,0.2549019607843137,0.3398058252427184,1.1670799999999986,96.26476954111922,98,4
0,50,0,0.25,0.2890625,0.4025359999999978,83.30566591973451,84,4
0,80,0,0.23529411764705888,0.32692307692307687,0.5353059999999914,109.57467749278538,112,4
0,70,0,0.23463687150837986,0.2987012987012987,0.46736800000000756,95.11765492233752,96,4
0,60,0,0.24183006535947715,0.2912621359223301,0.4017609999999934,82.32098198694548,86,4
0,50,0,0.2109375,0.3046875,0.22226399999999558,62.54867708916017,67,4
0,80,0,0.23529411764705888,0.34615384615384615,0.6534520000000015,123.27392332786832,120,4
0,70,0,0.24022346368715086,0.3246753246753247,0.3766470000000055,106.75732616700009,104,4
0,60,0,0.261437908496732,0.27184466019417475,0.4072089999999946,90.97515992749628,91,4
0,50,0,0.25,0.3046875,0.4924429999999944,72.24276176021162,76,4
0,80,0,0.303921568627451,0.3653846153846154,1.2301290000000051,144.38989728091133,145,4
0,70,0,0.2960893854748603,0.36363636363636365,0.5087539999999962,124.37765885209515,126,4
0,60,0,0.28104575163398693,0.3786407766990292,0.6270470000000046,99.91830344607332,105,4
0,50,0,0.3046875,0.359375,0.179427000000004,82.95061050430023,88,4
0,80,0,0.37254901960784315,0.5192307692307692,1.4945859999999982,169.65884482546434,166,4
0,70,0,0.3743016759776536,0.49350649350649356,0.7290529999999933,152.69396855717858,144,4
0,60,0,0.36601307189542487,0.41747572815533984,0.33756800000000453,127.11840224455759,126,4
0,50,0,0.3984375,0.4296875,0.7688460000000106,111.02330939472748,108,4
0,80,0,0.3431372549019608,0.28846153846153844,1.0328119999999927,143.3244659297728,144,4
0,70,0,0.3296089385474861,0.2987012987012987,0.6112469999999917,129.00421018276305,127,4
0,60,0,0.3137254901960784,0.30097087378640774,0.3205920000000049,110.88266377308486,109,4
0,50,0,0.3359375,0.296875,1.3830280000000101,91.39469145179785,97,4
0,80,0,0.3431372549019608,0.3653846153846154,0.4823499999999967,164.4731878994099,159,4
0,70,0,0.36312849162011174,0.33766233766233766,0.6265279999999933,149.85027766437315,140,4
0,60,0,0.3594771241830066,0.3786407766990292,0.589421999999999,126.56900892479037,115,4
0,50,0,0.34375,0.3828125,0.2976689999999991,98.5239814604331,96,4
0,80,0,0.31862745098039214,0.4423076923076923,1.6179249999999996,141.70758804171348,143,4
0,70,0,0.3296089385474861,0.38961038961038963,0.8406549999999982,126.8014230193785,125,4
0,60,0,0.30718954248366015,0.3786407766990292,0.5047539999999913,112.65784846353247,108,4
0,50,0,0.265625,0.3671875,0.8145710000000008,91.66513475452233,88,4
0,80,0,0.24019607843137258,0.3653846153846154,0.3745399999999961,125.81427473605444,123,4
0,70,0,0.26256983240223464,0.33766233766233766,0.4186730000000125,107.35954721742367,108,4
0,60,0,0.2941176470588235,0.30097087378640774,0.5528269999999935,100.41425859112647,99,4
0,50,0,0.25,0.296875,0.3492430000000013,78.87336788649854,79,4
0,80,0,0.2990196078431373,0.42307692307692313,1.3740630000000067,147.63669718600875,151,4
0,70,0,0.3296089385474861,0.35064935064935066,0.6552460000000053,127.33413763534983,138,4
0,60,0,0.3464052287581699,0.33009708737864074,1.1875399999999985,119.11558900456656,119,4
0,50,0,0.34375,0.3203125,0.5769189999999895,100.6097796206282,99,4
0,80,0,0.3578431372549019,0.4423076923076923,0.8188320000000004,154.9482838902945,151,4
0,70,0,0.35754189944134074,0.4285714285714286,0.582105999999996,132.89969549843647,134,4
0,60,0,0.3464052287581699,0.41747572815533984,0.8811500000000052,113.4340143776336,114,4
0,50,0,0.3515625,0.453125,0.4589819999999918,95.32755442933083,96,4
0,80,0,0.2598039215686274,0.2692307692307693,0.6494129999999956,128.7614273540722,125,4
0,70,0,0.2793296089385475,0.22077922077922074,0.7423980000000086,119.55432452701366,116,4
0,60,0,0.261437908496732,0.2815533980582524,0.46936200000000383,100.34027709058495,96,4
0,50,0,0.2578125,0.28125,0.39383800000000235,90.44071902661999,85,4
0,80,0,0.196078431372549,0.25,1.8502179999999981,105.78229859691491,102,8
0,70,0,0.17318435754189943,0.2987012987012987,3.8628790000000066,81.35872216107951,84,8
0,60,0,0.13725490196078427,0.3203883495145631,1.2362090000000023,63.14562805225443,64,8
0,50,0,0.1328125,0.265625,0.5470070000000078,55.311117944063206,57,8
0,80,0,0.18627450980392157,0.23076923076923073,5.212016999999989,88.48025284922498,92,8
0,70,0,0.1843575418994413,0.22077922077922074,1.3113290000000006,74.072435367251,80,8
0,60,0,0.13725490196078427,0.27184466019417475,0.5506079999999969,47.3912625202535,58,8
0,50,0,0.140625,0.2734375,1.2890629999999987,43.25094665617987,47,8
0,80,0,0.4019607843137255,0.32692307692307687,2.2854619999999954,184.20388504517638,180,8
0,70,0,0.3798882681564246,0.4025974025974026,5.05407000000001,149.20546550815047,150,8
0,60,0,0.37254901960784315,0.4271844660194175,1.5327529999999854,129.68541290222834,126,8
0,50,0,0.3671875,0.4375,4.3457360000000165,115.31802193085291,104,8
0,80,0,0.2009803921568627,0.2692307692307693,1.6974639999999965,99.74176259857958,99,8
0,70,0,0.17877094972067042,0.24675324675324672,3.335909000000015,81.30607988781011,83,8
0,60,0,0.17647058823529416,0.23300970873786409,0.9920730000000049,68.1463072734966,68,8
0,50,0,0.171875,0.2890625,0.9185229999999933,51.950716975310534,54,8
0,80,0,0.08823529411764708,0.15384615384615385,0.8534060000000068,48.90298041670618,49,8
0,70,0,0.08379888268156421,0.1428571428571429,0.32949399999998263,42.944302948907755,38,8
0,60,0,0.08496732026143794,0.15533980582524276,0.28895199999999477,33.0552884654793,32,8
0,50,0,0.0859375,0.140625,0.18185099999999466,27.177616667760546,29,8
0,80,0,0.28431372549019607,0.42307692307692313,2.636016999999981,122.77912054217566,118,8
0,70,0,0.26815642458100564,0.38961038961038963,1.6578800000000058,102.59308306125567,101,8
0,60,0,0.20915032679738566,0.4077669902912622,1.7268200000000036,78.69185678571748,82,8
0,50,0,0.2265625,0.3203125,1.2752120000000104,70.44051155818721,74,8
0,80,0,0.196078431372549,0.21153846153846156,1.2294970000000092,96.6620658479704,94,8
0,70,0,0.15642458100558654,0.20779220779220775,1.1760150000000067,85.8542393917731,81,8
0,60,0,0.17647058823529416,0.2038834951456311,1.3928250000000162,72.22963021731194,71,8
0,50,0,0.1953125,0.1796875,0.8151239999999973,62.47083376602987,66,8
0,80,0,0.16666666666666663,0.21153846153846156,7.433948999999984,80.37104475606823,84,8
0,70,0,0.14525139664804465,0.19480519480519476,1.6690639999999917,67.2007415028185,74,8
0,60,0,0.1568627450980392,0.15533980582524276,1.4128670000000056,66.7107546576158,68,8
0,50,0,0.1328125,0.1640625,1.2145490000000052,48.818192581945326,51,8
0,80,0,0.16176470588235292,0.23076923076923073,2.4230750000000114,96.15261268294218,95,8
0,70,0,0.1843575418994413,0.20779220779220775,1.804220999999984,86.1803834628815,86,8
0,60,0,0.16993464052287577,0.21359223300970875,1.7906600000000026,78.38373839539855,75,8
0,50,0,0.171875,0.2421875,0.9888870000000054,57.92560534068137,61,8
0,80,0,0.23529411764705888,0.25,4.374057999999991,118.17484892744235,118,8
0,70,0,0.23463687150837986,0.2857142857142857,2.8552950000000124,99.05475751311296,100,8
0,60,0,0.2222222222222222,0.2815533980582524,3.6631069999999966,79.73828833885077,80,8
0,50,0,0.21875,0.2734375,1.771996999999999,69.04453315117652,62,8
0,80,0,0.196078431372549,0.21153846153846156,1.4718540000000075,98.25179825480329,97,8
0,70,0,0.16759776536312854,0.2857142857142857,5.717647999999997,81.84326226990115,80,8
0,60,0,0.16993464052287577,0.2621359223300971,1.7529219999999839,66.47044726328113,69,8
0,50,0,0.1875,0.2109375,0.6732470000000035,55.22228679776465,61,8
0,80,0,0.11274509803921573,0.13461538461538458,1.3973499999999888,78.0422649900016,73,8
0,70,0,0.11173184357541899,0.16883116883116878,5.914850000000001,68.4070588258389,63,8
0,60,0,0.11764705882352944,0.1456310679611651,1.9892630000000224,64.48422591255029,58,8
0,50,0,0.1328125,0.1328125,0.830884999999995,58.070402664175425,51,8
0,80,0,0.13235294117647056,0.15384615384615385,1.055277999999987,79.83342601923984,78,8
0,70,0,0.13966480446927376,0.16883116883116878,1.7814149999999813,73.01151561393826,69,8
0,60,0,0.15032679738562094,0.1456310679611651,0.943745999999976,68.40117942561879,64,8
0,50,0,0.140625,0.1484375,2.6038739999999905,52.74127238520105,50,8
0,80,0,0.12254901960784315,0.15384615384615385,2.9416490000000124,61.652159895811764,63,8
0,70,0,0.1061452513966481,0.16883116883116878,0.8378669999999886,54.218190874066835,52,8
0,60,0,0.11764705882352944,0.1456310679611651,0.36702900000000227,50.28036938425835,49,8
0,50,0,0.1171875,0.1328125,0.2636970000000076,45.04520889300264,43,8
0,80,0,0.17156862745098034,0.25,2.6565319999999986,93.3065974307572,99,8
0,70,0,0.16201117318435754,0.2597402597402597,1.272088000000025,79.77646093792784,85,8
0,60,0,0.20915032679738566,0.24271844660194175,2.457493999999997,69.85594989215976,72,8
0,50,0,0.1875,0.265625,2.5558709999999962,58.15079418575705,62,8
0,80,0,0.17156862745098034,0.09615384615384615,1.7785749999999894,91.01268429801654,92,8
0,70,0,0.1899441340782123,0.11688311688311692,1.1855000000000189,84.56078135159406,87,8
0,60,0,0.1633986928104575,0.11650485436893199,2.2515070000000037,70.58190122440358,72,8
0,50,0,0.203125,0.140625,1.5901450000000068,62.22782336938339,60,8
0,80,0,0.23039215686274506,0.32692307692307687,3.644695000000013,117.71683444395833,120,8
0,70,0,0.24581005586592175,0.2987012987012987,2.5333789999999965,102.97154742985269,104,8
0,60,0,0.23529411764705888,0.2815533980582524,0.8308130000000062,89.02501033289275,89,8
0,50,0,0.25,0.296875,1.197447000000011,78.3086939942376,75,8
0,80,0,0.2647058823529411,0.34615384615384615,2.894091000000003,116.55111685167375,124,8
0,70,0,0.25698324022346364,0.2857142857142857,1.804296000000022,103.84205411683837,110,8
0,60,0,0.24836601307189543,0.2815533980582524,5.099150000000009,86.40524139714803,95,8
0,50,0,0.2578125,0.3046875,6.0624650000000315,72.12415246742232,78,8
0,80,0,0.12745098039215685,0.23076923076923073,2.1753930000000423,66.11671205571886,72,8
0,70,0,0.11173184357541899,0.19480519480519476,1.1747839999999883,58.301373302651406,60,8
0,60,0,0.11764705882352944,0.1747572815533981,0.943507000000011,47.75076886884534,51,8
0,50,0,0.109375,0.1953125,0.5518030000000067,33.917209905133376,38,8
0,80,0,0.2450980392156863,0.25,2.1285420000000386,112.72756451061237,109,8
0,70,0,0.23463687150837986,0.2597402597402597,4.438063999999997,100.84401025506544,97,8
0,60,0,0.20261437908496727,0.30097087378640774,2.7691189999999892,72.87786037342265,75,8
0,50,0,0.21875,0.25,2.0979409999999916,66.12669063165518,69,8
0,80,0,0.13235294117647056,0.21153846153846156,2.583506,70.93099602561767,70,8
0,70,0,0.12849162011173187,0.20779220779220775,0.61776100000003,63.747776191833836,62,8
0,60,0,0.13725490196078427,0.18446601941747576,1.4520559999999705,49.65593878959769,50,8
0,50,0,0.140625,0.1796875,0.4199440000000436,44.090411627565366,45,8
