,Training,Noise,Training Error,Testing Error,Time Count,Weight,Bias,Objective Function,Number of SV
0,80,30,0.3125,0.19999999999999996,0.0006800000000026785,[[ 1.02025296 -1.22432343]],-1.6730973811003285,61.61504237497539,59
0,80,30,0.30000000000000004,0.44999999999999996,0.0007309999999876027,[[ 1.14300662 -0.79957507]],-3.996643281568122,56.60807950800677,57
0,80,30,0.3375,0.15000000000000002,0.0009240000000119153,[[ 0.94669371 -0.82734172]],-2.766432891696852,69.13322943567186,65
0,80,30,0.30000000000000004,0.35,0.0008279999999984966,[[ 1.00023372 -1.12467458]],-2.139789055540805,55.14572691145641,55
0,80,30,0.32499999999999996,0.30000000000000004,0.0009099999999904185,[[ 0.68983397 -1.37921018]],0.7228094906783736,60.12167629635287,63
0,80,30,0.3125,0.25,0.000981999999993377,[[ 1.228493   -1.05244379]],-3.336346322095627,62.08483284482499,61
0,80,30,0.2875,0.35,0.0009919999999965512,[[ 0.58675976 -1.77029484]],2.438943856267103,56.10883103871791,56
0,70,0,0.0,0.0,0.0007680000000078735,[[ 2.22133097 -2.2213285 ]],-4.997945482151962,14.047730242436462,16
0,70,0,0.0,0.0,0.00047999999999603915,[[ 2.2222657 -2.2219226]],-5.001231146017021,15.161039608284176,15
0,70,0,0.0,0.0,0.0005500000000040473,[[ 2.22222421 -2.22221981]],-5.000015811294037,14.493812978511098,16
0,70,0,0.0,0.033333333333333326,0.000529999999997699,[[ 1.97095698 -2.25363366]],-3.671167883052957,13.735918477154456,14
0,70,0,0.0,0.033333333333333326,0.000506999999998925,[[ 2.14956535 -2.45663032]],-3.917320992910226,14.952527560857575,15
0,70,0,0.0,0.0,0.00047999999999603915,[[ 2.22224444 -2.2223394 ]],-4.9997263582505,14.938212710770244,15
0,70,0,0.0,0.0,0.0005419999999958236,[[ 2.22295818 -2.22235938]],-5.003446332977059,15.494364019741978,17
0,70,0,0.0,0.0,0.0005179999999995744,[[ 2.19999873 -2.20000127]],-4.959995692443095,14.520045019539246,15
0,70,0,0.0,0.0,0.0005230000000011614,[[ 1.9761271  -2.22313523]],-3.8162825808976195,13.544200543353542,14
0,70,0,0.0,0.0,0.0007710000000002992,[[ 2.22291448 -2.22291996]],-5.001388227066114,14.716435941887937,15
0,70,0,0.014285714285714235,0.0,0.0007740000000069358,[[ 2.14878112 -2.46096996]],-3.896364461470183,15.2670905018162,16
0,70,0,0.0,0.0,0.000506999999998925,[[ 2.25231348 -1.98153919]],-5.947718957353841,13.67199332382911,14
0,70,0,0.0,0.0,0.0004670000000004393,[[ 2.22232782 -2.22223403]],-5.000524120776893,14.716196479795173,16
0,70,0,0.0,0.0,0.0005649999999945976,[[ 2.05001183 -2.04998817]],-4.690093704452165,13.567469788820308,13
0,70,0,0.0,0.0,0.0006669999999928677,[[ 2.25660509 -2.10188717]],-5.5415198217377615,13.75512770728958,14
0,70,0,0.0,0.0,0.0008339999999975589,[[ 2.22215344 -2.22245908]],-4.998846939190726,14.271186957813745,15
0,70,0,0.0,0.033333333333333326,0.0005820000000085201,[[ 1.70401782 -2.27198663]],-2.237746199103966,12.532058695162194,13
0,70,0,0.0,0.0,0.0006070000000022446,[[ 2.26513485 -1.88637674]],-6.251768399640934,12.92948372473112,13
0,70,0,0.0,0.0,0.0005550000000056343,[[ 1.9999979 -2.0000021]],-4.5999812670346145,12.999991684139783,13
0,70,0,0.0,0.0,0.0005369999999942365,[[ 2.19999391 -2.20000609]],-4.959951840643274,14.740019389057789,15
0,70,0,0.0,0.033333333333333326,0.00044799999999156626,[[ 2.25813215 -1.61295577]],-7.226001158858804,11.26955533438717,12
0,70,0,0.0,0.0,0.0004529999999931533,[[ 2.21359389 -2.22136699]],-4.953644664423874,13.018081746001027,14
0,70,0,0.0,0.0,0.0003980000000041173,[[ 2.2221901  -2.22249792]],-4.9989476704722025,15.93829308818481,17
0,70,0,0.0,0.0,0.0005879999999933716,[[ 2.22221846 -2.21997585]],-5.00705672100552,14.713870325336991,15
0,70,0,0.014285714285714235,0.0,0.0004639999999938027,[[ 1.77755199 -2.22193212]],-2.688615474762051,12.604735546109955,13
0,70,0,0.0,0.033333333333333326,0.00040799999999308056,[[ 2.30769111 -1.53845526]],-7.692317759847523,12.69228353177008,13
0,70,0,0.0,0.033333333333333326,0.00059500000000412,[[ 1.92942004 -2.28235501]],-3.378863753686982,12.341204844854825,12
0,70,0,0.0,0.0,0.0004100000000022419,[[ 2.1 -2.1]],-4.830003738403321,14.000026168823165,14
0,70,0,0.0,0.0,0.0003840000000110422,[[ 2.10000734 -2.09999266]],-4.780060901562012,15.280002603430049,15
0,70,0,0.0,0.0,0.00040900000000476666,[[ 2.22205109 -2.22123843]],-5.00240438722177,14.716102048336522,15
0,70,5,0.0714285714285714,0.0,0.00040900000000476666,[[ 1.81726202 -1.81976902]],-4.263004041130761,24.214121961240703,25
0,70,5,0.08571428571428574,0.0,0.00039700000000664204,[[ 1.49376783 -1.79115096]],-2.499484481740312,27.51897859902315,27
0,70,5,0.014285714285714235,0.1333333333333333,0.00039700000000664204,[[ 2.22273385 -2.22043506]],-5.008216560384226,17.939088342673614,17
0,70,5,0.02857142857142858,0.1333333333333333,0.00035400000000151977,[[ 1.79999695 -2.40000229]],-2.1999771118280123,18.819996872048733,17
0,70,5,0.05714285714285716,0.033333333333333326,0.00041099999999971715,[[ 1.81850834 -1.81762648]],-4.276427857768018,23.49002238123973,23
0,70,5,0.05714285714285716,0.033333333333333326,0.0003949999999974807,[[ 1.75088311 -1.99998994]],-3.379837536897529,22.882365341102012,24
0,70,5,0.042857142857142816,0.06666666666666665,0.0004040000000031796,[[ 1.7652656  -2.05947373]],-3.2362280498137985,22.11742544474599,23
0,70,5,0.042857142857142816,0.06666666666666665,0.00043700000000512773,[[ 2.17412143 -1.863525  ]],-5.845211146805833,23.639067591971745,21
0,70,5,0.042857142857142816,0.06666666666666665,0.0004270000000019536,[[ 1.77756272 -2.00099288]],-3.528994117694685,17.623055399131836,18
0,70,5,0.02857142857142858,0.09999999999999998,0.0004360000000076525,[[ 2.22213657 -2.22170853]],-5.001047403936421,19.603457599259695,20
0,70,5,0.042857142857142816,0.06666666666666665,0.0004869999999925767,[[ 1.8999901 -1.9000099]],-4.419911863600495,25.829949526220716,23
0,70,5,0.042857142857142816,0.06666666666666665,0.0004650000000054888,[[ 1.81853277 -1.81757837]],-4.276248860159329,20.939969689405615,23
0,70,5,0.05714285714285716,0.033333333333333326,0.0004530000000073642,[[ 2.00000422 -2.00000121]],-4.400019977377542,22.600023527979275,22
0,70,5,0.05714285714285716,0.033333333333333326,0.00044799999999156626,[[ 1.84393087 -1.57919267]],-5.061579353391031,22.39213224210055,22
0,70,5,0.042857142857142816,0.06666666666666665,0.00037100000000123146,[[ 1.81897366 -1.81897748]],-4.274430805488197,17.760358865007127,18
0,70,5,0.05714285714285716,0.033333333333333326,0.0004670000000004393,[[ 1.8177241  -1.81858079]],-4.2690240021533645,20.941154714398717,24
0,70,5,0.05714285714285716,0.06666666666666665,0.0005099999999913507,[[ 1.31572128 -2.10529852]],-0.6837082927183125,19.397289284684653,22
0,70,5,0.042857142857142816,0.06666666666666665,0.0006279999999918573,[[ 2.14288201 -1.42875321]],-7.0709884920704145,19.5306275462639,19
0,70,5,0.05714285714285716,0.033333333333333326,0.0004480000000057771,[[ 1.8 -1.6]],-4.840002059936516,20.060022659301115,23
0,70,5,0.042857142857142816,0.06666666666666665,0.0004529999999931533,[[ 1.81898808 -1.81831585]],-4.27671318646948,20.488735868143504,22
0,70,5,0.05714285714285716,0.06666666666666665,0.00042000000000541604,[[ 1.6359034  -1.45494018]],-4.505368799276564,19.324346598705137,22
0,70,5,0.0714285714285714,0.033333333333333326,0.0003760000000028185,[[ 1.41731688 -2.20481711]],-0.6532252083702929,21.686888893980097,21
0,70,5,0.0714285714285714,0.0,0.0004259999999902675,[[ 1.62113541 -1.80177187]],-3.1956541549854456,28.396948291281994,28
0,70,5,0.042857142857142816,0.06666666666666665,0.00047800000000108867,[[ 1.81778943 -1.81887316]],-4.268488648722584,18.943023394996032,21
0,70,5,0.042857142857142816,0.09999999999999998,0.0004139999999921429,[[ 1.63114932 -2.05737721]],-2.486894184045874,13.528689065140117,16
0,70,5,0.0714285714285714,0.0,0.0006390000000067175,[[ 1.81817892 -1.6       ]],-4.927255329280661,24.201960111419474,26
0,70,5,0.042857142857142816,0.09999999999999998,0.0004330000000010159,[[ 1.6290073  -2.09353534]],-2.3301199387803546,20.77590783828238,20
0,70,5,0.042857142857142816,0.06666666666666665,0.0004059999999981301,[[ 2.00026377 -1.99899037]],-4.604454427453736,24.79852617822157,22
0,70,5,0.05714285714285716,0.033333333333333326,0.0004880000000042628,[[ 1.67600592 -1.73199915]],-3.8432363767958684,22.03802714571991,22
0,70,5,0.05714285714285716,0.06666666666666665,0.0004069999999956053,[[ 1.5728461  -1.79754287]],-2.9322616176380136,24.718416231668353,24
0,70,10,0.1428571428571429,0.0,0.0004590000000064265,[[ 1.65043673 -1.44336263]],-4.365663457250618,36.50530813897143,36
0,70,10,0.1428571428571429,0.033333333333333326,0.0005479999999948859,[[ 1.30360249 -1.73977387]],-1.6024572421537375,36.05436694061976,36
0,70,10,0.08571428571428574,0.1333333333333333,0.0004089999999905558,[[ 1.71667028 -1.61667028]],-4.096676041675057,29.495306428216747,28
0,70,10,0.09999999999999998,0.1333333333333333,0.0004160000000013042,[[ 1.32309064 -1.98460624]],-1.0662445612208917,27.453703661129193,29
0,70,10,0.09999999999999998,0.1333333333333333,0.0005230000000011614,[[ 1.4 -1.7]],-2.3600006103515674,30.345008544920987,28
0,70,10,0.09999999999999998,0.09999999999999998,0.00044599999999661577,[[ 1.61061767 -1.84070954]],-3.0725464533088953,28.57513653675696,31
0,70,10,0.08571428571428574,0.16666666666666663,0.0004210000000028913,[[ 1.53870926 -1.53848732]],-3.770501989233099,28.213262621911632,29
0,70,10,0.11428571428571432,0.06666666666666665,0.00039799999998990643,[[ 1.79583729 -1.53845817]],-4.9024623399643845,35.716823344503766,32
0,70,10,0.11428571428571432,0.09999999999999998,0.0004130000000088785,[[ 1.5 -1.9]],-2.229999542236331,26.1099940490717,26
0,70,10,0.08571428571428574,0.1333333333333333,0.00040500000000065484,[[ 1.62188539 -1.80183245]],-3.1995361418388923,26.659249503934156,26
0,70,10,0.11428571428571432,0.09999999999999998,0.0003930000000025302,[[ 1.4141165  -1.68352842]],-2.346583754507378,31.61227075057193,30
0,70,10,0.08571428571428574,0.16666666666666663,0.00044599999999661577,[[ 1.53899129 -1.53900646]],-3.7706038026510136,23.060534540350574,26
0,70,10,0.11428571428571432,0.06666666666666665,0.0004540000000048394,[[ 1.75038149 -1.499237  ]],-4.753940021143429,33.12503004102737,32
0,70,10,0.09999999999999998,0.09999999999999998,0.0004989999999907013,[[ 1.53799526 -1.53842654]],-3.6130145956278,29.52113806404901,30
0,70,10,0.09999999999999998,0.09999999999999998,0.0004690000000096006,[[ 1.66665356 -1.66657576]],-4.000178705858484,21.944170314411604,26
0,70,10,0.11428571428571432,0.06666666666666665,0.00044599999999661577,[[ 1.53828161 -1.5384146 ]],-3.6145528468409216,26.674615255216303,32
0,70,10,0.11428571428571432,0.09999999999999998,0.000438000000002603,[[ 1.21156925 -1.81730938]],-0.9391139010230631,29.2050696281518,30
0,70,10,0.08571428571428574,0.1333333333333333,0.0005590000000097461,[[ 2.06810149 -1.37872417]],-6.790511382301908,28.264284475174005,26
0,70,10,0.11428571428571432,0.09999999999999998,0.0004069999999956053,[[ 1.47331525 -1.68379524]],-2.725530970656527,28.218523963793327,30
0,70,10,0.09999999999999998,0.1333333333333333,0.00040199999999401825,[[ 1.73333528 -1.23334114]],-5.6966627864552875,25.53623137345732,28
0,70,10,0.08571428571428574,0.09999999999999998,0.000461000000001377,[[ 1.59266493 -1.41649825]],-4.359699935851098,25.87330214992307,27
0,70,10,0.11428571428571432,0.033333333333333326,0.00048799999999005195,[[ 1.08093274 -2.15953363]],0.8857194767097599,27.47136465884157,27
0,70,10,0.12857142857142856,0.033333333333333326,0.0009380000000049904,[[ 1.42858278 -1.42857868]],-3.4286095694810426,34.040805427851716,34
0,70,10,0.0714285714285714,0.16666666666666663,0.0005179999999995744,[[ 1.64353463 -1.91744571]],-3.0268170279274806,20.61404378023804,24
0,70,10,0.08571428571428574,0.16666666666666663,0.00042499999999279225,[[ 1.27648036 -1.84317222]],-1.2715069121783233,20.97864089841709,25
0,70,10,0.1428571428571429,0.033333333333333326,0.0005390000000033979,[[ 1.42886754 -1.42882077]],-3.429481370556967,32.470124947494305,36
0,70,10,0.08571428571428574,0.1333333333333333,0.0004059999999981301,[[ 1.59116199 -1.76795421]],-3.156923546336454,25.614405009534522,25
0,70,10,0.0714285714285714,0.16666666666666663,0.00041500000000382897,[[ 2.07359947 -1.4048001 ]],-6.7388725936228155,28.608267589934336,24
0,70,10,0.1428571428571429,0.033333333333333326,0.00042299999999784177,[[ 1.3117914  -1.63919944]],-2.248104045711944,33.69624425446781,35
0,70,10,0.11428571428571432,0.09999999999999998,0.0009340000000008786,[[ 1.35083921 -1.62185323]],-2.158589882885753,33.95631582427413,33
0,70,15,0.2142857142857143,0.033333333333333326,0.0005740000000002965,[[ 1.11097226 -1.48130967]],-1.481288503429828,49.492432264124325,45
0,70,15,0.18571428571428572,0.09999999999999998,0.0006900000000058526,[[ 1.21400296 -1.50200042]],-1.9858196975949478,41.74320078404452,40
0,70,15,0.15714285714285714,0.16666666666666663,0.0006699999999995043,[[ 1.41600546 -1.5919697 ]],-2.6139230455663407,35.03178032358128,36
0,70,15,0.15714285714285714,0.16666666666666663,0.0005500000000040473,[[ 1.537825   -1.53783475]],-3.767773508489189,31.754076829832222,35
0,70,15,0.17142857142857137,0.1333333333333333,0.000618000000002894,[[ 1.17998956 -1.45999652]],-1.9019609224474756,42.24211244077835,40
0,70,15,0.15714285714285714,0.16666666666666663,0.0005309999999951742,[[ 1.34946109 -1.71774418]],-1.9559945156620673,35.38082292165589,36
0,70,15,0.1428571428571429,0.19999999999999996,0.0004259999999902675,[[ 1.53897303 -1.53895657]],-3.7705320054332985,34.136900630143664,34
0,70,15,0.17142857142857137,0.09999999999999998,0.00047800000000108867,[[ 1.35000596 -1.34999404]],-3.0500493323033004,40.53246687552234,39
0,70,15,0.17142857142857137,0.1333333333333333,0.0005079999999964002,[[ 1.23406428 -1.48222101]],-2.081578778612929,33.034293159432835,35
0,70,15,0.15714285714285714,0.19999999999999996,0.00042000000000541604,[[ 1.13235137 -1.50883322]],-1.6069259585882756,35.24827024618221,36
0,70,15,0.17142857142857137,0.1333333333333333,0.000423999999995317,[[ 1.17636134 -1.47042475]],-1.8528849278991213,39.92074841716511,39
0,70,15,0.12857142857142856,0.16666666666666663,0.0004989999999907013,[[ 1.53820585 -1.53870031]],-3.767143820420782,29.366920084439986,32
0,70,15,0.17142857142857137,0.09999999999999998,0.00046899999999538977,[[ 1.47641644 -1.34245358]],-3.6433056601226905,40.50842719023584,38
0,70,15,0.15714285714285714,0.1333333333333333,0.0004440000000016653,[[ 1.33375204 -1.3327176 ]],-3.137522718966434,41.244917990527064,40
0,70,15,0.15714285714285714,0.16666666666666663,0.00041299999999466763,[[ 1.34876894 -1.57357023]],-2.596481925366849,27.13597370724086,32
0,70,15,0.19999999999999996,0.09999999999999998,0.0004130000000088785,[[ 1.54877791 -1.23902761]],-4.668521047830984,33.65832181391678,37
0,70,15,0.12857142857142856,0.23333333333333328,0.00048599999999510146,[[ 1.20000152 -1.60000649]],-1.5599877645515985,31.159997265311777,33
0,70,15,0.15714285714285714,0.16666666666666663,0.00041500000000382897,[[ 1.81729605 -1.21152455]],-6.088127783512033,35.02505737990288,34
0,70,15,0.17142857142857137,0.1333333333333333,0.0004080000000072914,[[ 1.21897479 -1.46402292]],-2.0438925778335624,36.714496946847696,36
0,70,15,0.17142857142857137,0.09999999999999998,0.0004300000000085902,[[ 1.49972157 -1.25066923]],-4.321311379287874,35.153547728170054,37
0,70,15,0.12857142857142856,0.19999999999999996,0.00044900000000325235,[[ 1.44137884 -1.2620644 ]],-3.916099187775964,30.987768308279367,32
0,70,15,0.15714285714285714,0.09999999999999998,0.0004659999999887532,[[ 1.11119709 -1.66660107]],-0.8340218277651766,34.11780792426668,33
0,70,15,0.2142857142857143,0.06666666666666665,0.0004670000000004393,[[ 1.11844959 -1.53846433]],-1.5151619009709438,38.03456064603134,41
0,70,15,0.12857142857142856,0.19999999999999996,0.00042000000000541604,[[ 1.42819382 -1.42818647]],-3.2847793138898944,28.039633949678908,31
0,70,15,0.12857142857142856,0.23333333333333328,0.000649999999993156,[[ 1.17648269 -1.64522825]],-1.4056782541606185,25.921299057902157,30
0,70,15,0.2142857142857143,0.033333333333333326,0.0005539999999939482,[[ 1.33388643 -1.33390465]],-3.268102263326164,39.98025041866525,43
0,70,15,0.1428571428571429,0.19999999999999996,0.0004960000000124865,[[ 1.39059833 -1.62234429]],-2.413846553775157,33.970075136501265,33
0,70,15,0.12857142857142856,0.23333333333333328,0.0004220000000003665,[[ 1.66547868 -1.66832475]],-3.6548035225901008,38.273224824922465,32
0,70,15,0.17142857142857137,0.06666666666666665,0.00047999999999603915,[[ 1.  -1.7]],-0.2100105285644518,41.91521057128802,40
0,70,15,0.17142857142857137,0.1333333333333333,0.0004420000000067148,[[ 1.01742206 -1.69571943]],-0.1185545676863569,40.884650951278815,41
0,70,20,0.2571428571428571,0.09999999999999998,0.0005859999999984211,[[ 1.13161695 -1.38375216]],-1.8903810117498445,51.599297956886616,48
0,70,20,0.2142857142857143,0.16666666666666663,0.00048100000000772525,[[ 1.16910924 -1.42791809]],-1.9903161090233479,49.34721869466998,47
0,70,20,0.19999999999999996,0.19999999999999996,0.00045399999999062857,[[ 1.43064811 -1.25060339]],-3.652359223395779,39.919222576320976,41
0,70,20,0.18571428571428572,0.2666666666666667,0.0005479999999948859,[[ 1.35330423 -1.50383823]],-2.833916209201641,36.04651912100219,39
0,70,20,0.22857142857142854,0.1333333333333333,0.0005819999999943093,[[ 1.24997263 -1.25000797]],-2.874838213671239,46.43769732605215,46
0,70,20,0.19999999999999996,0.23333333333333328,0.0004579999999947404,[[ 1.14992428 -1.60911184]],-1.232853865017583,42.99025362394095,43
0,70,20,0.19999999999999996,0.23333333333333328,0.0004940000000033251,[[ 1.71483083 -1.14230967]],-5.804346991783596,37.86107440438634,38
0,70,20,0.22857142857142854,0.1333333333333333,0.000512000000000512,[[ 1.20645243 -1.3788211 ]],-2.274795112118608,47.82966553707021,47
0,70,20,0.2142857142857143,0.16666666666666663,0.0005000000000023874,[[ 1.18812527 -1.38638922]],-2.1676574015836727,38.12327876067737,41
0,70,20,0.2142857142857143,0.19999999999999996,0.0007080000000030395,[[ 1.05217782 -1.40290884]],-1.4553556988181553,42.95623066770436,43
0,70,20,0.2142857142857143,0.19999999999999996,0.00046799999999791453,[[ 1.12718731 -1.40790982]],-1.8205367566384147,41.957053496499555,45
0,70,20,0.2142857142857143,0.19999999999999996,0.0004990000000049122,[[ 1.14001157 -1.51999132]],-1.5320888748377173,43.65301646151381,41
0,70,20,0.2142857142857143,0.1333333333333333,0.0004919999999941638,[[ 1.37856256 -1.47856256]],-2.492120598497179,44.96033961814662,42
0,70,20,0.2142857142857143,0.16666666666666663,0.0005000000000023874,[[ 1.17615722 -1.17721791]],-2.7606563182207946,45.61824378249967,45
0,70,20,0.24285714285714288,0.19999999999999996,0.0004519999999956781,[[ 0.96714146 -1.6136749 ]],-0.4462896952358251,38.12941623494276,41
0,70,20,0.2142857142857143,0.1333333333333333,0.0005479999999948859,[[ 1.40863309 -0.84518925]],-5.310477757905059,43.686372640858146,43
0,70,20,0.18571428571428572,0.2666666666666667,0.0005099999999913507,[[ 1.02726434 -1.5363721 ]],-0.9120508547899462,41.412430731867296,42
0,70,20,0.19999999999999996,0.19999999999999996,0.0005999999999914962,[[ 1.25057185 -1.25057185]],-2.876167401543368,41.809567160984884,43
0,70,20,0.19999999999999996,0.19999999999999996,0.00047200000000202635,[[ 1.24970953 -1.2497113 ]],-2.874441034246045,43.56464545703457,44
0,70,20,0.22857142857142854,0.16666666666666663,0.000484000000000151,[[ 1.36556078 -0.87814428]],-4.919984918891578,46.01936659028596,47
0,70,20,0.18571428571428572,0.2666666666666667,0.0004880000000042628,[[ 1.40882956 -1.12644758]],-4.214425696857578,36.88242208290141,41
0,70,20,0.2142857142857143,0.1333333333333333,0.00044100000000923956,[[ 1.02542216 -1.53896238]],-0.792134572087311,43.862622582307246,43
0,70,20,0.2857142857142857,0.09999999999999998,0.0004770000000036134,[[ 0.9393304  -1.47750715]],-0.7673887774010794,45.46545648290992,49
0,70,20,0.19999999999999996,0.19999999999999996,0.00044900000000325235,[[ 1.44036921 -1.26119353]],-3.6796963921253814,39.39261885826986,39
0,70,20,0.15714285714285714,0.4,0.0006610000000080163,[[ 1.08620988 -1.56552471]],-1.2168922413063767,28.866742815794247,34
0,70,20,0.24285714285714288,0.1333333333333333,0.0005290000000002237,[[ 1.33346089 -1.33348142]],-3.2669187156033193,43.71110035441445,46
0,70,20,0.2142857142857143,0.1333333333333333,0.0005570000000005848,[[ 1.18999716 -1.26999149]],-2.624012154564327,40.36552766425274,40
0,70,20,0.18571428571428572,0.23333333333333328,0.000529999999997699,[[ 1.43823766 -1.30294136]],-3.5497190203666538,43.071351127251134,40
0,70,20,0.24285714285714288,0.09999999999999998,0.0007140000000021018,[[ 1.17697967 -1.17693819]],-2.7661752395414325,47.211776322139066,47
0,70,20,0.2142857142857143,0.23333333333333328,0.00042799999999942884,[[ 0.80108308 -1.86617724]],1.6594238818246738,42.073809670620946,41
0,70,25,0.3142857142857143,0.1333333333333333,0.000492999999991639,[[ 1.00074114 -1.33334077]],-1.3372196374857277,57.421326369462896,55
0,70,25,0.2857142857142857,0.23333333333333328,0.0005310000000093851,[[ 1.03434373 -1.37939159]],-1.4817332078397094,51.55477946131874,50
0,70,25,0.27142857142857146,0.23333333333333328,0.00047000000000707587,[[ 1.09077572 -1.27257017]],-1.908803396560544,47.73093321869849,51
0,70,25,0.2857142857142857,0.2666666666666667,0.0007799999999917873,[[ 0.97079914 -1.16543514]],-2.0080457585436164,47.63340855822429,48
0,70,25,0.27142857142857146,0.19999999999999996,0.0004759999999919273,[[ 1.2140184 -1.1076464]],-3.018745092521777,51.42930336401433,50
0,70,25,0.22857142857142854,0.33333333333333337,0.0004829999999884649,[[ 1.07506906 -1.50535935]],-1.2140519554801321,46.94830860155949,46
0,70,25,0.2142857142857143,0.30000000000000004,0.0004869999999925767,[[ 1.61295801 -0.96758207]],-5.839481232668171,40.70438833983795,40
0,70,25,0.2857142857142857,0.16666666666666663,0.0006970000000023902,[[ 1.11111039 -1.11111039]],-2.4444483363267926,51.23470994217535,52
0,70,25,0.27142857142857146,0.23333333333333328,0.0005160000000046239,[[ 1.10334776 -1.24126415]],-2.2550062498093557,42.91815684076584,46
0,70,25,0.30000000000000004,0.19999999999999996,0.0004990000000049122,[[ 0.86936366 -1.1959547 ]],-1.2586537839198852,51.24011247225867,50
0,70,25,0.27142857142857146,0.23333333333333328,0.0005839999999892598,[[ 1.02596088 -1.28241796]],-1.5647770221672654,54.01712653284765,54
0,70,25,0.24285714285714288,0.30000000000000004,0.0004809999999935144,[[ 0.97042519 -1.55267295]],-0.4951039299411056,46.54402740068811,45
0,70,25,0.24285714285714288,0.23333333333333328,0.0005409999999983484,[[ 1.15000471 -1.35000471]],-1.735015739832144,48.482654917169015,46
0,70,25,0.2857142857142857,0.16666666666666663,0.0005449999999882493,[[ 1.05220823 -1.05220827]],-2.472814892624478,54.90049603040999,55
0,70,25,0.30000000000000004,0.2666666666666667,0.0005620000000021719,[[ 1.00033314 -0.99810106]],-2.707876734988756,47.70770119955647,47
0,70,25,0.3142857142857143,0.30000000000000004,0.0009490000000056398,[[ 1.228855   -0.52539845]],-5.533653731875859,51.58234236489194,47
0,70,25,0.22857142857142854,0.33333333333333337,0.0007659999999987122,[[ 0.96695136 -1.61283578]],-0.3830941973186821,42.38519927122426,44
0,70,25,0.27142857142857146,0.23333333333333328,0.0005910000000000082,[[ 1.08034744 -1.37225837]],-1.6484841319982624,48.62131613897866,50
0,70,25,0.27142857142857146,0.23333333333333328,0.0004880000000042628,[[ 0.93009379 -1.39540924]],-0.7665268216720159,49.87176935841574,51
0,70,25,0.2857142857142857,0.2666666666666667,0.0007399999999933016,[[ 1.16877928 -0.80097505]],-4.157360604019496,54.652382764744836,52
0,70,25,0.22857142857142854,0.30000000000000004,0.0006079999999997199,[[ 1.33268912 -1.06710947]],-4.034911692661307,44.21351047084354,46
0,70,25,0.27142857142857146,0.16666666666666663,0.0006309999999984939,[[ 0.95859175 -1.3694081 ]],-1.0135018095565986,50.67430365763395,51
0,70,25,0.3142857142857143,0.19999999999999996,0.000489000000001738,[[ 0.88566389 -1.39173029]],-0.7593800785953827,51.43008726445525,54
0,70,25,0.27142857142857146,0.19999999999999996,0.000512000000000512,[[ 1.24137925 -1.10346906]],-3.1792413189435496,49.820636476144706,49
0,70,25,0.18571428571428572,0.4,0.0004930000000058499,[[ 1.14315666 -1.42894846]],-1.8576691574944117,37.473981162085515,41
0,70,25,0.2857142857142857,0.19999999999999996,0.0008660000000020318,[[ 1.0871556  -1.30276049]],-2.005784712303764,50.65546931495942,51
0,70,25,0.2571428571428571,0.23333333333333328,0.00047500000000866294,[[ 0.95238697 -1.26675483]],-1.4543523268261085,46.85791907614851,47
0,70,25,0.22857142857142854,0.33333333333333337,0.0004609999999871661,[[ 1.22821838 -1.40248149]],-2.07410461894855,45.87567569478606,42
0,70,25,0.2571428571428571,0.19999999999999996,0.00046799999999791453,[[ 1.04370303 -1.21705035]],-1.837013528189983,51.701796298976,51
0,70,25,0.2142857142857143,0.33333333333333337,0.0005770000000069331,[[ 0.53057988 -1.77159025]],2.936829859397876,44.10381352882472,47
0,70,30,0.3142857142857143,0.30000000000000004,0.0005510000000015225,[[ 1.00074114 -1.33334077]],-1.3372196374857277,57.421326369462896,55
0,70,30,0.34285714285714286,0.23333333333333328,0.00047500000000866294,[[ 1.03466937 -0.80476648]],-3.4373848194328627,60.97650999233861,55
0,70,30,0.30000000000000004,0.33333333333333337,0.0005209999999920001,[[ 1.07130556 -1.25008067]],-1.8562811444483975,50.55285064488369,54
0,70,30,0.3142857142857143,0.33333333333333337,0.0006440000000083046,[[ 0.88899329 -1.3311395 ]],-0.9631512954545404,54.38274721196027,54
0,70,30,0.34285714285714286,0.23333333333333328,0.00046299999999632746,[[ 1.13210672 -0.75418917]],-3.7943459772293573,60.66326170292577,59
0,70,30,0.2571428571428571,0.43333333333333335,0.000506999999998925,[[ 1.12429396 -1.34776917]],-1.9040510010422211,49.229693009730866,49
0,70,30,0.27142857142857146,0.3666666666666667,0.0006109999999921456,[[ 1.58709196 -0.63482928]],-6.681719500150681,49.588845861399314,48
0,70,30,0.34285714285714286,0.19999999999999996,0.000512000000000512,[[ 1.05149426 -1.05284294]],-2.3615458040555413,56.31572914214085,57
0,70,30,0.30000000000000004,0.2666666666666667,0.000503000000009024,[[ 0.97048417 -1.3333412 ]],-1.186170267190924,47.75581310467445,51
0,70,30,0.34285714285714286,0.30000000000000004,0.0005230000000011614,[[ 0.86929187 -1.04441083]],-1.74314349311759,56.08716127029591,54
0,70,30,0.3142857142857143,0.30000000000000004,0.000572000000005346,[[ 0.85092583 -1.2774494 ]],-0.7413999293918173,60.18085713014649,59
0,70,30,0.3142857142857143,0.30000000000000004,0.0013979999999946813,[[ 0.93045087 -1.39526471]],-0.7688827404929383,56.45317597663999,54
0,70,30,0.3285714285714286,0.5,0.0005259999999935872,[[ 0.00313935 -0.00626501]],0.9999628866016597,23.098423468635197,47
