,Training,Noise,Training Error,Testing Error,Time Count,Weight,Bias,Objective Function,Number of SV
0,60,25,0.2404692082111437,0.29824561403508776,15.98944499999925,"[[ 4.41343425e-01  1.32880003e-01  3.82991853e-03 -6.42978367e-03
  -8.15317081e-02 -1.92717915e-01 -6.55429281e-01 -2.60153401e-01
  -5.51979634e-01 -5.94914555e-02 -8.21062400e-01  2.53600436e-01
  -7.44630245e-01  3.87284976e-02  1.81637025e-02  1.63741832e-01
   1.59749162e-02 -1.86922776e-02 -1.84065562e-01  1.93075058e-03
  -8.13358168e-01 -9.94490775e-02  9.47019583e-02  3.27445136e-04
  -2.19094347e-01  9.75730637e-02 -1.57732440e+00 -7.43166685e-01
  -1.49625597e+00 -3.72417532e-02]]",2.3552193680379827,193.8514587130946,205
0,60,30,0.28445747800586507,0.368421052631579,14.25380000000041,"[[ 1.47511759e-01  1.34452525e-01  1.32506877e-01 -9.68851850e-03
   4.65584705e-02 -1.06250962e-01 -7.31397146e-01 -9.90455213e-02
  -3.94555757e-01 -3.63700893e-02 -3.86477390e-01 -5.12791619e-04
  -5.42740487e-01  2.44709188e-02  9.89750593e-03  2.75497990e-02
  -2.32850898e-01 -1.44436654e-02 -1.76390940e-01 -1.54293002e-02
  -5.02887556e-01 -5.10661466e-02 -2.35883626e-02  3.49096081e-03
  -6.82375079e-02  2.11516740e-01 -1.73629017e+00 -3.82417774e-01
  -1.27893581e+00  4.86352778e-02]]",0.41403355957349286,215.23738213136275,227
0,50,0,0.028169014084507005,0.0491228070175439,0.9413370000002033,"[[ 1.21612484e+00  2.81631421e-01 -1.18712453e-02 -1.23551113e-02
  -2.30967871e-01 -3.55216796e-01 -5.36531901e-01 -2.98055674e-01
  -1.65906885e-01 -4.75232777e-02 -1.11104577e-01  1.23064606e+00
  -3.39477846e-02 -7.28555680e-02 -3.13134122e-02  6.58939674e-02
   2.29594985e-02 -2.55603553e-02  1.71080677e-02  1.45123293e-02
   2.64376958e-01 -3.70820560e-01 -6.95459843e-02 -8.14232256e-04
  -4.06481452e-01 -9.52032577e-01 -1.36441803e+00 -5.44700866e-01
  -5.06154347e-01 -1.48470756e-01]]",2.1586125296284084,31.808640951101193,37
0,50,5,0.09859154929577463,0.08771929824561409,4.780514000000039,"[[ 0.703292    0.04298104 -0.14020137  0.00413285 -0.21514422 -0.40684408
  -0.34930089 -0.30014552 -0.0948714  -0.04700517 -0.36436973  0.36760798
  -0.70431896  0.0451222  -0.02762653  0.00644807  0.15129429 -0.03854859
  -0.05126173  0.00578008  0.6290647  -0.10023213  0.06514168 -0.01571338
  -0.34609743 -0.65284686 -0.35032855 -0.55759102 -0.49584198 -0.06672794]]",-1.1740135945758874,71.19745712907842,83
0,50,10,0.11971830985915488,0.15087719298245617,7.675184000000627,"[[ 0.73312753  0.16248169 -0.01805391 -0.00664711 -0.12354748 -0.39327006
  -0.31663264 -0.29989846 -0.25257769 -0.05902788 -0.64997914  0.55034464
  -0.84788197  0.04376185  0.01864429  0.10881609  0.35387177  0.0068807
  -0.03193617  0.00317992 -0.92708765 -0.17463194  0.10923354 -0.001308
  -0.24128293 -1.03418463 -0.72642358 -0.65026274 -0.60609527 -0.19421952]]",2.8985934209096103,88.12064024726175,101
0,50,15,0.15845070422535212,0.19999999999999996,14.45056300000033,"[[ 0.56996366  0.16357924  0.00218862 -0.00723742 -0.10280383 -0.33434514
  -0.29660671 -0.19274547 -0.28511171 -0.08532662 -0.57663646  0.67966486
  -1.02794162  0.0518452   0.01520727  0.06737991  0.28127533  0.01990119
  -0.09558674 -0.0028359  -0.70636773 -0.16499156  0.11420453 -0.00296451
  -0.29518166 -0.67217301 -0.5866743  -0.38723707 -0.85525838 -0.1826133 ]]",0.6021693954528285,112.63235399756478,130
0,50,20,0.19366197183098588,0.24561403508771928,6.259258000000045,"[[ 1.52795908e-01  1.64684928e-01  7.55422320e-02 -8.63465783e-03
  -7.48340715e-02 -2.19189622e-01 -1.35535328e-01 -1.13745460e-01
  -5.52076870e-01 -3.98550100e-02 -7.51648463e-01  5.88112774e-01
  -1.10387257e+00  5.69860661e-02  1.38883058e-02  1.36974095e-01
   3.83122159e-01  2.78079393e-02 -1.25500486e-01  2.57008972e-02
  -7.89779159e-01 -1.34034404e-01  8.96456179e-02 -2.67479696e-04
  -1.86766146e-01 -4.56871154e-01 -5.74779429e-01 -3.82774151e-01
  -1.46884202e+00 -4.91290253e-02]]",1.7850144498169003,133.63872812600485,153
0,50,25,0.2359154929577465,0.29824561403508776,8.94918299999972,"[[ 0.37411889  0.11123011  0.0996451  -0.0113019  -0.05870245 -0.24080527
  -0.27154677 -0.16797521 -0.54840785 -0.05864236 -0.74099072  0.45524255
  -0.8930544   0.04434523  0.02894563  0.10487192  0.31019814  0.0447241
  -0.15161751  0.00553451 -1.16244487 -0.084797    0.05348546  0.00528196
  -0.10330841 -0.17566387 -0.94011281 -0.36344767 -1.32069679 -0.04999505]]",3.182057725072523,164.8451047037239,179
0,50,30,0.2922535211267606,0.35789473684210527,10.918805000000248,"[[-0.07651982  0.23062832  0.13739453 -0.0084434   0.060973   -0.1226201
  -0.35820264  0.00700333 -0.40431162 -0.03010644 -0.63357857  0.3103587
  -0.81404765  0.03452628  0.0236462   0.06688466 -0.04005627  0.02495181
  -0.15715499  0.01393617 -0.58690775 -0.13995444  0.00230069  0.00343333
   0.0651643   0.33651317 -1.39138997 -0.0542205  -1.21974716  0.06861007]]",1.3032243176772311,180.36966016048015,199
0,80,0,0.03076923076923077,0.03508771929824561,0.4862169999996695,"[[ 1.65450580e+00 -2.35932284e-03 -1.23361655e-01 -7.74711398e-04
  -2.40480300e-01 -2.94869779e-01 -8.13516401e-01 -4.21994035e-01
  -3.40438422e-01 -4.21078131e-02 -3.15002404e-02  1.06902563e+00
   4.06606530e-01 -5.13531177e-02 -5.60217615e-02  1.46913561e-02
  -1.70624616e-01 -6.27123689e-02 -9.50916379e-02  3.32331800e-03
  -2.73840394e-01 -1.74263460e-01 -9.87831567e-02 -2.70946287e-03
  -4.23379916e-01 -2.95374190e-01 -1.42327693e+00 -6.25518925e-01
  -9.01625015e-01 -8.32802347e-02]]",11.080450806329456,40.655786680160595,47
0,80,5,0.0703296703296703,0.0964912280701754,4.98452400000042,"[[ 1.23051728  0.06998702 -0.07219683 -0.00489112 -0.3691655  -0.31978899
  -0.87025543 -0.5685887  -0.46575588 -0.10345031  0.10398522  0.23970493
   0.97530345 -0.07187519 -0.06700298  0.14519673 -0.02779069 -0.06590737
  -0.2056917   0.01257206  0.03400055 -0.14363553 -0.16450073  0.00532482
  -0.50282607  0.28247429 -0.49924989 -0.82504043 -1.60558706 -0.14947451]]",8.193682139102494,103.48586179899897,113
0,80,10,0.1186813186813187,0.13157894736842102,3.1216969999995854,"[[ 1.22664938e+00  2.80001736e-02 -4.26231103e-02 -5.96292694e-03
  -4.07248777e-01 -3.86425906e-01 -9.69887112e-01 -6.57034831e-01
  -4.90568971e-01 -1.25091229e-01 -1.41397130e-01 -1.55802809e-01
   9.60936962e-01 -6.47453059e-02 -6.29771130e-02  1.37143080e-01
  -2.08817414e-02 -9.49529734e-02 -1.90543029e-01 -3.94523316e-04
   2.11484347e-01 -7.08398680e-02 -1.47548614e-01  2.53439121e-03
  -5.00143260e-01  3.02980828e-01 -2.96316672e-01 -1.07386061e+00
  -1.56116201e+00 -1.93503907e-01]]",2.9288625617494985,142.60456898623337,163
0,80,15,0.17802197802197806,0.16666666666666663,5.659637000000657,"[[ 1.31909377e+00 -1.15928894e-03  3.61066063e-02 -1.40619097e-02
  -4.48794474e-01 -3.36211664e-01 -7.93775075e-01 -7.15547957e-01
  -6.91955998e-01 -1.15981584e-01 -4.15275604e-01 -2.10511140e-01
   3.06096734e-01 -1.42254644e-02 -1.11263276e-01  1.46993112e-01
   2.48616762e-01 -8.09474422e-02 -2.36252079e-01 -2.95092393e-03
  -2.26263362e-01 -2.92785203e-02 -1.19452651e-01  5.64555192e-03
  -6.97366966e-01 -5.47318341e-01  9.24215223e-02 -1.14952221e+00
  -2.01301716e+00 -2.23939949e-01]]",1.0829036879696177,181.6122379010819,215
0,80,20,0.21978021978021978,0.20175438596491224,12.706841999999597,"[[ 1.29894655  0.0125924   0.00779078 -0.01406325 -0.33661418 -0.30319147
  -0.91329097 -0.60011983 -0.67047626 -0.11558328 -0.34704605 -0.34690781
   0.4828192  -0.02210552 -0.083694    0.14668895  0.31480145 -0.05283986
  -0.16707114 -0.00279137 -0.2901976  -0.02096569 -0.08556393  0.00566973
  -0.50158071 -0.67041266  0.10807585 -1.01669654 -1.78538497 -0.25777479]]",0.5856841144109391,222.3824826438715,259
0,80,25,0.2857142857142857,0.21052631578947367,14.255363000000216,"[[ 1.00363438 -0.03714092  0.10374932 -0.01657719 -0.46016892 -0.27095336
  -0.91011136 -0.7392819  -0.64230386 -0.07596479 -0.4435028  -0.651725
   0.52766467 -0.01507233 -0.05953705  0.1826399   0.41032505 -0.06534298
  -0.08450875  0.00924432 -0.30287613  0.03922371 -0.12703095  0.00738109
  -0.51414042 -0.96379166  0.14345756 -1.37771677 -1.01717129 -0.13987061]]",0.11439681675890444,272.3448477054802,303
0,80,30,0.3538461538461538,0.2807017543859649,15.610515000000305,"[[ 0.13334052  0.04118229  0.23298918 -0.01637099 -0.3006138  -0.07867768
  -0.73516819 -0.5513841  -0.19725186 -0.06457064 -0.1459008  -0.74210289
   0.29977326 -0.01407449 -0.0587458   0.12137705  0.25421397 -0.09120213
  -0.08722239  0.00475672 -0.64410242  0.01015008 -0.10521572  0.00997447
  -0.51132772 -0.99918912 -0.34555218 -1.42258921 -0.66248353 -0.16047662]]",1.1423141422526426,303.1181174708143,344
0,70,0,0.04020100502512558,0.0292397660818714,0.9241439999996146,"[[ 1.56616452  0.03525119 -0.16925446  0.00367991 -0.22151296 -0.2856738
  -0.69770665 -0.40004193 -0.33879692 -0.03727203 -0.03835879  1.42260634
   0.71849714 -0.09024721 -0.05162297 -0.00766271 -0.16638291 -0.07262016
  -0.09385782 -0.00533159  0.05433702 -0.21501883 -0.12779447 -0.00313932
  -0.41279493 -0.15757522 -1.0866801  -0.64096687 -0.94580812 -0.05857207]]",12.023093954666702,41.46645057935123,46
0,70,5,0.07286432160804024,0.08187134502923976,4.511164999999892,"[[ 1.05963258  0.03594456 -0.05010678 -0.0038735  -0.32720139 -0.32351676
  -0.78789445 -0.49385349 -0.34677112 -0.11444405  0.05857558  0.07758563
   1.44322456 -0.09601225 -0.0635496   0.06767338 -0.11268369 -0.07126113
  -0.21843955 -0.00476642  0.23404911 -0.11616658 -0.20688564  0.00573986
  -0.42827026  0.21929331 -0.61130796 -0.70665342 -1.65471352 -0.1422873 ]]",8.646138435779376,100.98013599715708,107
0,70,10,0.12311557788944727,0.0935672514619883,9.193049000000428,"[[ 0.76131701 -0.00647659  0.01042967 -0.00388305 -0.28562256 -0.23243948
  -0.74298591 -0.56160328 -0.38376132 -0.10199764 -0.14449042 -0.46644939
   1.18549047 -0.08283584 -0.05203124  0.05950693 -0.01823132 -0.08525878
  -0.18035498 -0.00979799  0.31962383 -0.0295616  -0.17959753  0.00329074
  -0.35669929  0.04113149 -0.38872828 -1.01676681 -1.45677005 -0.14808915]]",4.242985547228629,134.84149953929324,154
0,70,15,0.1758793969849246,0.1578947368421053,14.327580000000125,"[[ 1.09249559 -0.04058641  0.04050431 -0.01101218 -0.35436215 -0.28233873
  -0.69256176 -0.54726523 -0.47814478 -0.12195659 -0.46902983 -0.23373866
   0.33138568 -0.0192916  -0.07190231  0.04004079  0.13827635 -0.07899073
  -0.21101577 -0.01938237 -0.37344676 -0.00564167 -0.13288897  0.00754899
  -0.48744844 -0.55230624 -0.13810704 -0.93378219 -1.71381518 -0.2730892 ]]",4.284081985373285,168.38831460485466,190
0,70,20,0.2160804020100503,0.19883040935672514,17.249448999999913,"[[ 1.17404806  0.00559609  0.02880909 -0.01331668 -0.33269536 -0.34042405
  -0.85449694 -0.51886501 -0.49291905 -0.14990724 -0.39866725 -0.47134801
   0.74058883 -0.04275265 -0.04973209  0.0784292   0.22048822 -0.05017126
  -0.1467421  -0.01814287 -0.36087401 -0.00231032 -0.1241768   0.00856271
  -0.42072188 -0.77561098 -0.02873513 -0.87252513 -1.59716707 -0.29442614]]",2.5885436262050656,200.68613008735636,228
0,70,25,0.2788944723618091,0.21052631578947367,12.498588000000382,"[[ 5.85136701e-01 -2.82166293e-02  1.22884219e-01 -1.29872725e-02
  -3.34545712e-01 -2.31528295e-01 -7.02364483e-01 -5.50134292e-01
  -6.23481812e-01 -5.79818212e-02 -4.91164526e-01 -5.59488836e-01
   6.11777611e-01 -2.38858717e-02 -2.91974247e-02  3.26230470e-02
   2.69554424e-01 -7.43212124e-02 -9.78512842e-02 -7.93414424e-03
  -1.11098019e-03  2.31474027e-02 -1.68972172e-01  7.35446894e-03
  -3.20180578e-01 -8.82431746e-01  1.56294841e-01 -1.17711062e+00
  -1.04161840e+00 -1.26603218e-01]]",1.7028675001774138,245.08896388437276,268
0,70,30,0.3517587939698492,0.29239766081871343,13.725688999999875,"[[ 0.34774891  0.10744031  0.12065131 -0.01281507 -0.25026326 -0.01845096
  -0.78359506 -0.46304102 -0.34206111 -0.01334516 -0.49810358 -0.35255592
   0.21953126 -0.01296989 -0.03416672  0.06752871  0.17999174 -0.0714183
  -0.10515656  0.00437755 -0.32471563 -0.04111246 -0.09160884  0.0075957
  -0.32728526 -0.58803347 -0.09799353 -1.13865132 -0.79315314 -0.05236601]]",1.2148076991152188,277.05159430247926,302
0,60,0,0.035190615835777095,0.03947368421052633,0.9832260000002861,"[[ 9.64200074e-01  9.27600946e-02 -4.13322953e-02 -2.63515347e-03
  -2.08419195e-01 -2.70506078e-01 -5.98076788e-01 -3.34978344e-01
  -3.45443111e-01 -4.46693790e-02 -1.30845197e-01  1.34821078e+00
   6.39802249e-01 -1.01192246e-01 -4.79014107e-02 -1.53409141e-02
  -1.61695125e-01 -6.11631845e-02 -3.89325745e-02 -6.72634468e-03
  -4.55335777e-01 -2.54394207e-01 -6.04487028e-02  7.29752258e-04
  -4.31981116e-01 -5.82491681e-01 -1.47698532e+00 -6.73662171e-01
  -8.46273077e-01 -1.22878403e-01]]",11.612227512589714,35.88174601709684,42
0,60,5,0.08211143695014667,0.08333333333333337,1.707774999999856,"[[ 0.99781888  0.05973837  0.00192929 -0.0098071  -0.33695521 -0.31813955
  -0.75082102 -0.51038048 -0.3861028  -0.10597374 -0.06517207  0.26054367
   1.21557179 -0.09650732 -0.06911279  0.0766224  -0.06382109 -0.06639892
  -0.14065173 -0.00232521  0.10180087 -0.12247645 -0.16265773  0.00667251
  -0.53219731 -0.06043074 -0.75006502 -0.82988086 -1.43983512 -0.16429   ]]",5.309178621968881,92.61604430020041,98
0,60,10,0.1378299120234604,0.10526315789473684,3.564792000000125,"[[ 0.72388555  0.00957966  0.05468919 -0.00826798 -0.26830764 -0.18735005
  -0.60167148 -0.47262804 -0.22253814 -0.09974532 -0.08867613 -0.45391144
   1.43843982 -0.11416613 -0.0496192   0.10942456  0.10115239 -0.03959157
  -0.11667103 -0.01423387  0.01704062 -0.03133058 -0.18862384  0.0091403
  -0.3956649  -0.32173513 -0.52226651 -0.83797975 -1.09275439 -0.24459045]]",4.651320652517559,114.2719602994511,137
0,60,15,0.18181818181818177,0.16228070175438591,8.89462900000035,"[[ 1.15593848 -0.01611    -0.02502404 -0.00753846 -0.34938722 -0.32222001
  -0.60892372 -0.56370351 -0.49784321 -0.13396885 -0.4846288  -0.14131487
   0.38763639 -0.0293954  -0.06316673  0.10057307  0.2131394  -0.05580916
  -0.15263227 -0.01992633 -0.51846319 -0.01320099 -0.08366211  0.00679104
  -0.49613332 -0.70194953  0.00513842 -1.01700465 -1.46624726 -0.31178874]]",4.707181381923784,150.95350958188178,172
0,60,20,0.23167155425219943,0.19298245614035092,7.2417160000004515,"[[ 1.09119596 -0.01988855 -0.05231385 -0.00561517 -0.35036974 -0.38682977
  -0.66875733 -0.47249288 -0.44797346 -0.16410617 -0.50749852 -0.48689601
   0.29762405 -0.00983234 -0.05375786  0.09422457  0.17654762 -0.05490896
  -0.09901311 -0.02042742 -0.37490492  0.01403794 -0.06211349  0.00367553
  -0.51271274 -0.8559155   0.13624586 -0.87183996 -1.17099331 -0.33441885]]",4.064676528576195,173.94796400740253,200
0,60,25,0.281524926686217,0.24122807017543857,11.69886199999928,"[[ 0.71431159 -0.03577788  0.06320103 -0.01161142 -0.35269048 -0.3618014
  -0.54147597 -0.46883419 -0.55842816 -0.10015224 -0.68592673 -0.47831962
   0.42672303 -0.01790469 -0.04611505  0.030269    0.2409215  -0.07153503
  -0.08316655 -0.01939031 -0.19520499  0.02188778 -0.10350605  0.00622996
  -0.40490179 -1.34701709  0.00561481 -1.03082261 -0.68145821 -0.26495506]]",2.05025831660942,219.13455005088244,234
0,60,30,0.36656891495601174,0.29824561403508776,8.010642999999618,"[[ 0.36046821  0.11416907  0.06022595 -0.00981903 -0.26314218 -0.11469812
  -0.59687043 -0.39637133 -0.20553124 -0.03945768 -0.62445668 -0.32619237
   0.11288008 -0.00800738 -0.03872117  0.0645124   0.19016125 -0.05877899
  -0.0808489  -0.00687916 -0.31184793 -0.05663007 -0.05566443  0.00621025
  -0.37017559 -0.90549986 -0.34179125 -0.91620734 -0.2417251  -0.11936309]]",2.1386481457254454,238.676517450767,262
0,50,0,0.03169014084507038,0.03157894736842104,0.9502600000005259,"[[ 8.93149613e-01  1.05249191e-01 -1.27514528e-01  5.34563673e-03
  -1.67053919e-01 -2.31200958e-01 -5.82176078e-01 -3.17507746e-01
  -3.89326581e-01 -2.90974640e-02 -3.44675147e-02  1.26792718e+00
   7.57207582e-01 -8.65245236e-02 -2.80865452e-02  2.25171240e-02
  -1.07133531e-01 -4.98358799e-02 -5.75706217e-02  1.05115973e-03
  -5.66677177e-01 -2.63771355e-01 -3.63533176e-02 -1.39795769e-03
  -3.94982490e-01 -4.73617042e-01 -1.50212659e+00 -7.32708694e-01
  -7.08751891e-01 -8.49250759e-02]]",15.823532712702121,30.223770879451404,35
0,50,5,0.0880281690140845,0.08421052631578951,2.5752680000005057,"[[ 5.67163758e-01  2.58932711e-02  7.08886524e-02 -9.14417261e-03
  -2.02214223e-01 -2.01170266e-01 -4.70273512e-01 -3.51145624e-01
  -2.93212096e-01 -8.00483649e-02  1.03273187e-01  3.03638901e-01
   1.72395654e+00 -1.34849890e-01 -3.21379303e-02  7.09070835e-02
  -3.00624116e-02 -4.10835500e-02 -1.55355145e-01  3.39950565e-04
  -5.77003703e-02 -1.33830579e-01 -2.42088930e-01  1.36236515e-02
  -3.27929801e-01  4.50990819e-02 -4.80788551e-01 -6.18614148e-01
  -1.15362937e+00 -1.30522784e-01]]",10.515022287126923,78.84681158859136,81
0,50,10,0.15140845070422537,0.10877192982456141,5.202158000000054,"[[ 0.79651189 -0.0136285  -0.06943244  0.00125124 -0.250141   -0.22430097
  -0.56963394 -0.47709933 -0.34227461 -0.10253647  0.11231235 -0.34931389
   1.0385203  -0.08116123 -0.03262031  0.15213885  0.19049414 -0.02357873
  -0.1304193  -0.00461071  0.21585685 -0.01637958 -0.13702501  0.00278671
  -0.3924195  -0.26665797 -0.26934169 -0.77343709 -1.07683372 -0.23020722]]",5.298101542544775,100.47083378218618,119
0,50,15,0.19366197183098588,0.18596491228070178,7.056876999999986,"[[ 1.40242308  0.01940792 -0.13784915 -0.00429093 -0.25441368 -0.41364657
  -0.65942977 -0.58135026 -0.53815914 -0.13645148 -0.37399362  0.16127061
   0.05333925 -0.01281656 -0.04100738  0.11629925  0.27253515 -0.02554393
  -0.16982248 -0.00953416 -0.48012011 -0.03175196 -0.00923644  0.00323758
  -0.32800393 -0.80734693  0.14613776 -0.95499457 -1.23064378 -0.3114565 ]]",3.645667287522313,124.44500979192844,145
0,50,20,0.23943661971830987,0.2070175438596491,6.765969000000041,"[[ 1.16430315e+00  5.87603088e-03 -1.19490246e-01 -2.43425259e-03
  -2.14242345e-01 -3.87216448e-01 -6.44986160e-01 -5.08489778e-01
  -5.18759767e-01 -1.26059256e-01 -4.01454235e-01 -3.60891726e-01
   2.76116170e-01 -1.57270926e-02 -3.15533040e-02  1.27370560e-01
   3.18164135e-01 -1.05962231e-02 -1.25686390e-01 -1.24517127e-02
  -4.61054245e-01  7.28845880e-04 -2.77395606e-02  3.52358126e-03
  -2.69272317e-01 -8.98091184e-01  1.62110464e-01 -7.89662340e-01
  -9.38917422e-01 -3.30434221e-01]]",4.9006904138221445,148.60819010416913,172
0,50,25,0.2922535211267606,0.23508771929824557,19.278629000000365,"[[ 0.43892534 -0.00731097  0.05641429 -0.00583307 -0.35500402 -0.40697761
  -0.52120436 -0.48494995 -0.4462616  -0.10859179 -0.45701124 -0.53080573
   0.36601582 -0.00743024 -0.02333764  0.0601713   0.25971196 -0.05078993
  -0.08220426 -0.01746382 -0.26513899  0.02046466 -0.08632567  0.00402201
  -0.31928506 -1.30637373 -0.11409062 -0.96576385 -0.64774392 -0.29488237]]",3.3651520592480417,184.21718172970088,204
0,50,30,0.3697183098591549,0.2947368421052632,17.656385000000228,"[[ 4.38901809e-01  7.03765869e-02  1.13674838e-01 -1.29750323e-02
  -3.35351447e-01 -2.39262231e-01 -3.65198829e-01 -3.65464441e-01
  -3.32610339e-01 -4.72219274e-02 -4.59149738e-01 -3.11521521e-01
   2.23238044e-01 -8.94361252e-03 -8.78197009e-03  7.91280580e-02
   2.33658462e-01 -4.88930507e-02 -5.50779919e-02 -7.31989566e-04
  -2.51812804e-01 -2.41877922e-02 -9.37736033e-02  6.73225277e-03
  -3.16178480e-01 -8.78413688e-01 -4.33862638e-02 -8.50023834e-01
  -4.66342730e-01 -1.59145229e-01]]",0.44652097225012727,202.85637912220125,223
0,80,0,0.03296703296703296,0.052631578947368474,0.6305139999994935,"[[ 1.12185929  0.04477853 -0.04104127 -0.00376848 -0.28473107 -0.27226194
  -0.59002951 -0.33129698 -0.47305963 -0.03774099 -0.06075799  0.78531964
   0.10880354 -0.03618334 -0.06052368  0.02343016 -0.09048836 -0.05597785
  -0.07382099  0.0082516  -0.50877795 -0.19751843 -0.03973326 -0.00147684
  -0.54919062 -0.60925716 -1.30229321 -0.6142389  -1.05110551 -0.10744388]]",9.887541466744786,35.41375993770435,46
0,80,5,0.0703296703296703,0.0964912280701754,13.015947000000779,"[[ 5.74327212e-01  4.75168764e-02 -5.10810517e-02 -9.27641683e-04
  -3.79007212e-01 -1.55337221e-01 -8.02689250e-01 -4.99493391e-01
  -4.76879967e-01 -3.84003021e-02 -5.28606989e-01  4.39926006e-02
  -2.22769897e-01  5.82101472e-03 -7.48045840e-02  1.13617219e-01
  -7.12990833e-02 -2.76197996e-02 -6.73319660e-02  1.51517644e-02
  -1.60125415e+00 -1.28835445e-01  3.39573072e-02  8.30319598e-03
  -7.36616714e-01 -1.78981368e-01 -1.89024266e+00 -7.27118493e-01
  -9.23478244e-01 -6.91385553e-02]]",17.224761691707265,107.36600617706856,115
0,80,10,0.1208791208791209,0.1578947368421053,14.357089000000087,"[[ 3.35134966e-01  9.00747852e-02 -2.23011342e-02  1.52178631e-04
  -3.21108464e-01  8.37018976e-03 -8.13812408e-01 -4.65494872e-01
  -5.55359832e-01 -1.63280303e-02 -2.78437447e-01  9.54361960e-02
  -2.72281563e-01  5.19764199e-03 -8.66249546e-02  1.65874509e-01
   5.07467332e-02 -4.32651006e-02 -9.16750829e-02  1.78540005e-02
  -1.25646453e+00 -1.23543499e-01  3.48147215e-02  5.54538641e-03
  -6.72510029e-01 -1.71783420e-01 -1.58510112e+00 -8.15083432e-01
  -1.30137550e+00 -9.61433419e-02]]",12.832987754702337,146.651843421755,158
0,80,15,0.167032967032967,0.1842105263157895,18.296274999999696,"[[ 1.24183994e+00  7.87477233e-02 -1.75406445e-01  1.20154030e-03
  -2.17938084e-01  1.07404852e-01 -4.33393177e-01 -4.50047901e-01
  -2.44672982e-01  3.92911790e-02  3.39803025e-01 -1.41096066e-01
  -2.70803952e-01  4.59006930e-03 -1.06139804e-01  1.23027823e-01
   2.21314457e-01 -1.17754495e-02 -1.14906915e-01  3.74541592e-02
  -1.21165814e+00 -6.74863460e-02  6.11308122e-02  3.72206067e-03
  -5.92231115e-01  2.23238150e-01 -1.09327323e+00 -8.45509686e-01
  -1.14745762e+00 -4.00446691e-02]]",9.799327132602485,198.72439042660426,202
0,80,20,0.20439560439560445,0.2807017543859649,21.389446000000135,"[[ 1.54300329e+00  5.80740999e-02 -2.45370855e-01  3.44404765e-04
  -1.87421500e-01 -1.06677905e-01 -3.89977331e-01 -5.30835849e-01
  -2.24645561e-01 -1.42010506e-02  1.77898688e-01 -2.32725940e-01
  -1.87391622e-01  7.91456764e-03 -1.11685993e-01  1.43812035e-01
   3.73667139e-01 -4.40959514e-02 -8.76060105e-02  2.87247492e-02
  -6.97242773e-01 -3.69714422e-02  4.80843345e-02  1.70023199e-03
  -5.46863734e-01  2.98178527e-03 -5.62218512e-01 -8.54226461e-01
  -9.13734839e-01 -1.34460600e-01]]",6.623766424474923,216.06282945694676,236
0,80,25,0.2615384615384615,0.32456140350877194,15.34213600000021,"[[ 1.23248119e+00  7.36680544e-02 -1.55789653e-01 -2.23747148e-03
  -1.28535195e-01 -8.92764316e-02 -3.10161640e-01 -3.51049831e-01
  -3.11043813e-01 -4.33754010e-02  4.71539410e-02 -4.37866716e-02
  -7.26674051e-02 -7.17160750e-04 -8.19273392e-02  1.53401613e-01
   4.01996843e-01 -1.73025764e-02 -1.19456100e-01  2.95737050e-02
  -5.60650333e-01 -6.07262360e-02  3.98019264e-02  1.37505188e-03
  -3.45633719e-01  2.34553400e-03 -5.63854757e-01 -4.35892936e-01
  -8.64419602e-01 -1.51873728e-01]]",3.5349016103215933,232.19465383780653,272
0,80,30,0.3076923076923077,0.3508771929824561,20.956318999999894,"[[ 1.41153674  0.04023929 -0.18402838 -0.00236686  0.02467848 -0.13461144
  -0.12072823 -0.19988422 -0.49481798  0.01646828  0.1388851  -0.19867079
  -0.13589641  0.00393288 -0.08572452  0.01871639  0.2534732  -0.03110151
  -0.12729033  0.03891906 -0.49239552 -0.02424405  0.0240617   0.00213877
  -0.15174039 -0.19012543 -0.11895339 -0.30862978 -0.95516314 -0.01500177]]",3.2882558159400355,252.28677445544506,303
0,70,0,0.022613065326633208,0.052631578947368474,1.114357000000382,"[[ 8.74033036e-01  1.02255268e-01 -3.66904863e-01  2.62201566e-02
  -2.12859579e-01 -2.25356836e-01 -5.18581577e-01 -2.78547094e-01
  -3.87124698e-01 -1.50493233e-02 -8.79229841e-02  9.64284210e-01
   1.11753849e+00 -1.04891854e-01 -5.54219452e-02 -5.41483667e-02
  -1.18356989e-01 -6.33902060e-02 -8.52288145e-02 -6.99659845e-03
  -8.03933924e-01 -2.66301603e-01 -8.27830390e-02 -1.62241161e-04
  -4.65218994e-01 -7.18122176e-01 -1.19771584e+00 -5.47506752e-01
  -9.53905763e-01 -9.41015260e-02]]",33.06149224132887,28.54666704633426,34
