,Training,Noise,Training Error,Testing Error,Time Count,Objective Function,Standard Deviation,Features
0,80,0,0.0,0.0,0.0011200000000144428,0,0.01,10
0,80,0,0.0,0.0,0.0008349999999950342,0,0.01,10
0,80,0,0.0,0.0,0.0007989999999722386,0,0.01,10
0,80,0,0.0,0.0,0.001098000000013144,0,0.01,10
0,80,0,0.0,0.0,0.000998999999978878,0,0.01,10
0,80,0,0.0,0.0,0.0013190000000236068,0,0.01,10
0,80,0,0.0,0.0,0.0011830000000259133,0,0.01,10
0,80,0,0.0,0.0,0.00084500000002663,0,0.01,10
0,80,0,0.0,0.0,0.0007870000000025357,0,0.01,10
0,80,0,0.0,0.0,0.0009239999999977044,0,0.01,10
0,80,0,0.0,0.0,0.0009699999999952524,0,0.01,10
0,80,0,0.0,0.0,0.0010939999999663996,0,0.01,10
0,80,0,0.0,0.0,0.0012089999999602696,0,0.01,10
0,80,0,0.0,0.0,0.0013389999999731117,0,0.01,10
0,80,0,0.0,0.0,0.0009739999999851534,0,0.01,10
0,80,0,0.0,0.0,0.0008469999999647371,0,0.01,10
0,80,0,0.0,0.0,0.0010660000000370928,0,0.01,10
0,80,0,0.0,0.0,0.000868000000025404,0,0.01,10
0,80,0,0.0,0.0,0.0009509999999863794,0,0.01,10
0,80,0,0.0,0.0,0.0012750000000210093,0,0.01,10
0,80,0,0.0,0.0,0.0012480000000323344,0,0.01,10
0,80,0,0.0,0.0,0.0014879999999948268,0,0.01,10
0,80,0,0.0,0.0,0.0007899999999949614,0,0.01,10
0,80,0,0.0,0.0,0.0010580000000004475,0,0.01,10
0,80,0,0.0,0.0,0.0010889999999790234,0,0.01,10
0,80,0,0.0,0.0,0.0008280000000127075,0,0.01,10
0,80,0,0.0,0.0,0.0017040000000179134,0,0.01,10
0,80,0,0.0,0.0,0.000998999999978878,0,0.01,11
0,80,0,0.0,0.0,0.0009110000000305263,0,0.01,11
0,80,0,0.0,0.0,0.0010660000000370928,0,0.01,11
0,80,0,0.0,0.0,0.0010740000000168948,0,0.01,11
0,80,0,0.0,0.0,0.001017999999987751,0,0.01,11
0,80,0,0.0,0.0,0.000983000000019274,0,0.01,11
0,80,0,0.0,0.0,0.000841000000036729,0,0.01,11
0,80,0,0.0,0.0,0.0008659999999736101,0,0.01,11
0,80,0,0.0,0.0,0.0007860000000050604,0,0.01,11
0,80,0,0.0,0.0,0.0009109999999736829,0,0.01,11
0,80,0,0.0,0.0,0.0008400000000392538,0,0.01,11
0,80,0,0.0,0.0,0.0009280000000444488,0,0.01,11
0,80,0,0.0,0.0,0.0009350000000267755,0,0.01,11
0,80,0,0.0,0.0,0.0011659999999551474,0,0.01,11
0,80,0,0.0,0.0,0.001511999999991076,0,0.01,11
0,80,0,0.0,0.0,0.0016669999999976426,0,0.01,11
0,80,0,0.0,0.0,0.0008879999999749089,0,0.01,11
0,80,0,0.0,0.0,0.0008700000000203545,0,0.01,11
0,80,0,0.0,0.0,0.0011350000000334148,0,0.01,11
0,80,0,0.0,0.0,0.0015160000000378204,0,0.01,11
0,80,0,0.0,0.0,0.0013539999999920838,0,0.01,11
0,80,0,0.0,0.0,0.0009750000000394721,0,0.01,11
0,80,0,0.0,0.0,0.0009789999999725296,0,0.01,11
0,80,0,0.0,0.0,0.0011549999999829197,0,0.01,11
0,80,0,0.0,0.0,0.0009189999999534848,0,0.01,11
0,80,0,0.0,0.0,0.000781999999958316,0,0.01,11
0,80,0,0.0,0.0,0.001053999999953703,0,0.01,11
0,80,0,0.0,0.0,0.0008960000000115542,0,0.01,11
0,80,0,0.0,0.0,0.0010819999999966967,0,0.01,11
0,80,0,0.0,0.0,0.001193999999998141,0,0.01,11
0,80,0,0.0,0.0,0.0009929999999940264,0,0.01,11
0,80,0,0.0,0.0,0.0013329999999882602,0,0.01,11
0,80,0,0.0,0.0,0.0009580000000255495,0,0.01,11
0,80,0,0.0,0.0,0.0011389999999664724,0,0.01,11
0,80,0,0.0,0.0,0.0008609999999862339,0,0.01,11
0,80,0,0.0,0.0,0.0010190000000420696,0,0.01,11
0,80,0,0.0,0.0,0.0011230000000068685,0,0.01,11
0,80,0,0.0,0.0,0.0010489999999663269,0,0.01,11
0,80,0,0.0,0.0,0.001098000000013144,0,0.01,11
0,80,0,0.0,0.0,0.0011739999999917927,0,0.01,11
0,80,0,0.0,0.0,0.0016049999999836473,0,0.01,11
0,80,0,0.0,0.0,0.0014830000000074506,0,0.01,11
0,80,0,0.0,0.0,0.0012350000000083128,0,0.01,11
0,80,0,0.0,0.0,0.0011379999999689971,0,0.01,11
0,80,0,0.0,0.0,0.0011989999999855172,0,0.01,11
0,80,0,0.0,0.0,0.0010039999999662541,0,0.01,11
0,80,0,0.0,0.0,0.001063999999985299,0,0.01,11
0,80,0,0.0,0.0,0.0009959999999864522,0,0.01,11
0,80,0,0.0,0.0,0.0008109999999987849,0,0.01,11
0,80,0,0.0,0.0,0.0011410000000182663,0,0.01,11
0,80,0,0.0,0.0,0.0008510000000114815,0,0.01,11
0,80,0,0.0,0.0,0.0011140000000295913,0,0.01,11
0,80,0,0.0,0.0,0.0010419999999840002,0,0.01,11
0,80,0,0.0,0.0,0.0012990000000172586,0,0.01,11
0,80,0,0.0,0.0,0.000872000000015305,0,0.01,11
0,80,0,0.0,0.0,0.0012549999999578176,0,0.01,11
0,80,0,0.0,0.0,0.0009480000000507971,0,0.01,11
0,80,0,0.0,0.0,0.001350999999999658,0,0.01,11
0,80,0,0.0,0.0,0.0008470000000215805,0,0.01,11
0,80,0,0.0,0.0,0.001213000000007014,0,0.01,11
0,80,0,0.0,0.0,0.0010500000000206455,0,0.01,11
0,80,0,0.0,0.0,0.0009929999999940264,0,0.01,11
0,80,0,0.0,0.0,0.0008700000000203545,0,0.01,11
0,80,0,0.0,0.0,0.0011339999999790962,0,0.01,11
0,80,0,0.0,0.0,0.0009170000000153777,0,0.01,11
0,80,0,0.0,0.0,0.0012760000000184846,0,0.01,11
0,80,0,0.0,0.0,0.002108000000021093,0,0.01,11
0,80,0,0.0,0.0,0.001377999999988333,0,0.01,11
0,80,0,0.0,0.0,0.0012869999999907122,0,0.01,11
0,80,0,0.0,0.0,0.0015909999999621505,0,0.01,11
0,80,0,0.0,0.0,0.0008400000000392538,0,0.01,11
0,80,0,0.0,0.0,0.0011680000000069413,0,0.01,11
0,80,0,0.0,0.0,0.0011230000000068685,0,0.01,11
0,80,0,0.0,0.0,0.001442999999994754,0,0.01,11
0,80,0,0.0,0.0,0.001155999999980395,0,0.01,11
0,80,0,0.0,0.0,0.00118299999996907,0,0.01,11
0,80,0,0.0,0.0,0.0008660000000304535,0,0.01,11
0,80,0,0.0,0.0,0.0009130000000254768,0,0.01,11
0,80,0,0.0,0.0,0.0011109999999803222,0,0.01,11
0,80,0,0.0,0.0,0.000872000000015305,0,0.01,11
0,80,0,0.0,0.0,0.0010469999999713764,0,0.01,11
0,80,0,0.0,0.0,0.0013020000000096843,0,0.01,11
0,80,0,0.0,0.0,0.001274000000023534,0,0.01,11
0,80,0,0.0,0.0,0.0012210000000436594,0,0.01,11
0,80,0,0.0,0.0,0.000998999999978878,0,0.01,11
0,80,0,0.0,0.0,0.0011450000000081673,0,0.01,11
0,80,0,0.0,0.0,0.0009359999999674073,0,0.01,11
0,80,0,0.0,0.0,0.0009820000000217988,0,0.01,11
0,80,0,0.0,0.0,0.0013339999999857355,0,0.01,11
0,80,0,0.0,0.0,0.0013119999999844367,0,0.01,11
0,80,0,0.0,0.0,0.001209000000017113,0,0.01,11
0,80,0,0.0,0.0,0.001170999999999367,0,0.01,11
0,80,0,0.0,0.0,0.0008389999999849351,0,0.01,11
0,80,0,0.0,0.0,0.001148000000000593,0,0.01,11
0,80,0,0.0,0.0,0.0008480000000190557,0,0.01,11
0,80,0,0.0,0.0,0.0008230000000253312,0,0.01,11
0,80,0,0.0,0.0,0.0008190000000354303,0,0.01,11
0,80,0,0.0,0.0,0.0008290000000101827,0,0.01,11
0,80,0,0.0,0.0,0.001170999999999367,0,0.01,11
0,80,0,0.0,0.0,0.0008449999999697866,0,0.01,11
0,80,0,0.0,0.0,0.0011309999999866704,0,0.01,12
0,80,0,0.0,0.0,0.00164999999998372,0,0.01,12
0,80,0,0.0,0.0,0.0009469999999964784,0,0.01,12
0,80,0,0.0,0.0,0.0009630000000129257,0,0.01,12
0,80,0,0.0,0.0,0.0010780000000067957,0,0.01,12
0,80,0,0.0,0.0,0.0012879999999881875,0,0.01,12
0,80,0,0.0,0.0,0.001036999999996624,0,0.01,12
0,80,0,0.0,0.0,0.0009699999999952524,0,0.01,12
0,80,0,0.0,0.0,0.0008799999999951069,0,0.01,12
0,80,0,0.0,0.0,0.0014060000000313266,0,0.01,12
0,80,0,0.0,0.0,0.0013150000000337059,0,0.01,12
0,80,0,0.0,0.0,0.0020190000000184227,0,0.01,12
0,80,0,0.0,0.0,0.000918000000012853,0,0.01,12
0,80,0,0.0,0.0,0.001285999999993237,0,0.01,12
0,80,0,0.0,0.0,0.001426000000037675,0,0.01,12
0,80,0,0.0,0.0,0.0010580000000004475,0,0.01,12
0,80,0,0.0,0.0,0.0016720000000418622,0,0.01,12
0,80,0,0.0,0.0,0.0011180000000194923,0,0.01,12
0,80,0,0.0,0.0,0.0009820000000217988,0,0.01,12
0,80,0,0.0,0.0,0.001362999999969361,0,0.01,12
0,80,0,0.0,0.0,0.0009689999999977772,0,0.01,12
0,80,0,0.0,0.0,0.0010350000000016735,0,0.01,12
0,80,0,0.0,0.0,0.0014539999999669817,0,0.01,12
0,80,0,0.0,0.0,0.0013940000000047803,0,0.01,12
0,80,0,0.0,0.0,0.0010200000000395448,0,0.01,12
0,80,0,0.0,0.0,0.0009299999999825559,0,0.01,12
0,80,0,0.0,0.0,0.0015799999999899228,0,0.01,12
0,80,0,0.0,0.0,0.0013440000000173313,0,0.01,12
0,80,0,0.0,0.0,0.000910000000033051,0,0.01,12
0,80,0,0.0,0.0,0.0011259999999992942,0,0.01,12
0,80,0,0.0,0.0,0.0010490000000231703,0,0.01,12
0,80,0,0.0,0.0,0.0011430000000132168,0,0.01,12
0,80,0,0.0,0.0,0.0015970000000038453,0,0.01,12
0,80,0,0.0,0.0,0.0009239999999977044,0,0.01,12
0,80,0,0.0,0.0,0.0010689999999726751,0,0.01,12
0,80,0,0.0,0.0,0.0010580000000004475,0,0.01,12
0,80,0,0.0,0.0,0.0011069999999904212,0,0.01,12
0,80,0,0.0,0.0,0.0016969999999787433,0,0.01,12
0,80,0,0.0,0.0,0.0010199999999827014,0,0.01,12
0,80,0,0.0,0.0,0.0009309999999800311,0,0.01,12
0,80,0,0.0,0.0,0.0008849999999824831,0,0.01,12
0,80,0,0.0,0.0,0.000922000000002754,0,0.01,12
0,80,0,0.0,0.0,0.0010649999999827742,0,0.01,12
0,80,0,0.0,0.0,0.0014380000000073778,0,0.01,12
0,80,0,0.0,0.0,0.0012600000000020373,0,0.01,12
0,80,0,0.0,0.0,0.001105999999992946,0,0.01,12
0,80,0,0.0,0.0,0.001040999999986525,0,0.01,12
0,80,0,0.0,0.0,0.0009029999999938809,0,0.01,12
0,80,0,0.0,0.0,0.0009899999999447573,0,0.01,12
0,80,0,0.0,0.0,0.0008080000000063592,0,0.01,12
0,80,0,0.0,0.0,0.0013690000000110558,0,0.01,12
0,80,0,0.0,0.0,0.001017000000047119,0,0.01,12
0,80,0,0.0,0.0,0.0008909999999673346,0,0.01,12
0,80,0,0.0,0.0,0.001561999999978525,0,0.01,12
0,80,0,0.0,0.0,0.0009239999999977044,0,0.01,12
0,80,0,0.0,0.0,0.0012109999999552201,0,0.01,12
0,80,0,0.0,0.0,0.0013429999999630127,0,0.01,12
0,80,0,0.0,0.0,0.0014919999999847278,0,0.01,12
0,80,0,0.0,0.0,0.0011410000000182663,0,0.01,12
0,80,0,0.0,0.0,0.0016430000000013933,0,0.01,12
0,80,0,0.0,0.0,0.0011420000000157415,0,0.01,12
0,80,0,0.0,0.0,0.0013600000000337786,0,0.01,12
0,80,0,0.0,0.0,0.0009579999999687061,0,0.01,12
0,80,0,0.0,0.0,0.0014180000000010295,0,0.01,12
0,80,0,0.0,0.0,0.0011660000000119908,0,0.01,12
0,80,0,0.0,0.0,0.001393000000007305,0,0.01,12
0,80,0,0.0,0.0,0.001224999999976717,0,0.01,12
0,80,0,0.0,0.0,0.0011549999999829197,0,0.01,12
0,80,0,0.0,0.0,0.001010000000007949,0,0.01,12
0,80,0,0.0,0.0,0.000876000000005206,0,0.01,12
0,80,0,0.0,0.0,0.0008970000000090295,0,0.01,12
0,80,0,0.0,0.0,0.0011069999999904212,0,0.01,12
0,80,0,0.0,0.0,0.0010389999999915744,0,0.01,12
0,80,0,0.0,0.0,0.0013849999999706597,0,0.01,12
0,80,0,0.0,0.0,0.0015359999999873253,0,0.01,12
0,80,0,0.0,0.0,0.0010510000000181208,0,0.01,12
0,80,0,0.0,0.0,0.0010730000000194195,0,0.01,12
0,80,0,0.0,0.0,0.0012980000000197833,0,0.01,12
0,80,0,0.0,0.0,0.0014719999999783795,0,0.01,12
0,80,0,0.0,0.0,0.0013149999999768625,0,0.01,12
0,80,0,0.0,0.0,0.0014360000000124273,0,0.01,12
0,80,0,0.0,0.0,0.0010260000000243963,0,0.01,12
0,80,0,0.0,0.0,0.0010849999999891224,0,0.01,12
0,80,0,0.0,0.0,0.0011460000000056425,0,0.01,12
0,80,0,0.0,0.0,0.0008799999999951069,0,0.01,12
0,80,0,0.0,0.0,0.0013560000000438777,0,0.01,12
0,80,0,0.0,0.0,0.0012329999999565189,0,0.01,12
0,80,0,0.0,0.0,0.0010130000000003747,0,0.01,12
0,80,0,0.0,0.0,0.0010239999999726024,0,0.01,12
0,80,0,0.0,0.0,0.0014879999999948268,0,0.01,12
0,80,0,0.0,0.0,0.0010300000000142973,0,0.01,12
0,80,0,0.0,0.0,0.0015409999999747015,0,0.01,12
0,80,0,0.0,0.0,0.0012499999999704414,0,0.01,12
0,80,0,0.0,0.0,0.0011010000000055697,0,0.01,12
0,80,0,0.0,0.0,0.0011700000000018917,0,0.01,12
0,80,0,0.0,0.0,0.001063999999985299,0,0.01,12
0,80,0,0.0,0.0,0.0011840000000233886,0,0.01,12
0,80,0,0.0,0.0,0.0012230000000386099,0,0.01,12
0,80,0,0.0,0.0,0.0008900000000267028,0,0.01,12
0,80,0,0.0,0.0,0.000994999999988977,0,0.01,12
0,80,0,0.0,0.0,0.0019419999999854554,0,0.01,13
0,80,0,0.0,0.0,0.0016160000000127184,0,0.01,13
0,80,0,0.0,0.0,0.0011370000000283653,0,0.01,13
0,80,0,0.0,0.0,0.0009279999999876054,0,0.01,13
0,80,0,0.0,0.0,0.001642000000003918,0,0.01,13
0,80,0,0.0,0.0,0.001289999999983138,0,0.01,13
0,80,0,0.0,0.0,0.0012660000000437321,0,0.01,13
0,80,0,0.0,0.0,0.0010030000000256223,0,0.01,13
0,80,0,0.0,0.0,0.0010899999999764987,0,0.01,13
0,80,0,0.0,0.0,0.0013720000000034815,0,0.01,13
0,80,0,0.0,0.0,0.0008960000000115542,0,0.01,13
0,80,0,0.0,0.0,0.001396999999997206,0,0.01,13
0,80,0,0.0,0.0,0.0009820000000217988,0,0.01,13
0,80,0,0.0,0.0,0.0009469999999964784,0,0.01,13
0,80,0,0.0,0.0,0.001232000000015887,0,0.01,13
0,80,0,0.0,0.0,0.0008599999999887586,0,0.01,13
0,80,0,0.0,0.0,0.001350999999999658,0,0.01,13
0,80,0,0.0,0.0,0.0014269999999783067,0,0.01,13
0,80,0,0.0,0.0,0.0016410000000064429,0,0.01,13
0,80,0,0.0,0.0,0.0012369999999464198,0,0.01,13
0,80,0,0.0,0.0,0.0009990000000357213,0,0.01,13
0,80,0,0.0,0.0,0.0017659999999750653,0,0.01,13
0,80,0,0.0,0.0,0.0011949999999956162,0,0.01,13
0,80,0,0.0,0.0,0.0011669999999526226,0,0.01,13
0,80,0,0.0,0.0,0.0010529999999562278,0,0.01,13
0,80,0,0.0,0.0,0.001113999999972748,0,0.01,13
0,80,0,0.0,0.0,0.0012929999999755637,0,0.01,13
0,80,0,0.0,0.0,0.0010030000000256223,0,0.01,13
0,80,0,0.0,0.0,0.0009480000000507971,0,0.01,13
0,80,0,0.0,0.0,0.0011890000000107648,0,0.01,13
0,80,0,0.0,0.0,0.0010080000000129985,0,0.01,13
0,80,0,0.0,0.0,0.0015019999999594802,0,0.01,13
0,80,0,0.0,0.0,0.0010269999999650281,0,0.01,13
0,80,0,0.0,0.0,0.001113000000032116,0,0.01,13
0,80,0,0.0,0.0,0.0009029999999938809,0,0.01,13
0,80,0,0.0,0.0,0.00112899999999172,0,0.01,13
0,80,0,0.0,0.0,0.001955000000009477,0,0.01,13
0,80,0,0.0,0.0,0.0009739999999851534,0,0.01,13
0,80,0,0.0,0.0,0.001515999999980977,0,0.01,13
0,80,0,0.0,0.0,0.0010149999999953252,0,0.01,13
0,80,0,0.0,0.0,0.0011230000000068685,0,0.01,13
0,80,0,0.0,0.0,0.0015690000000176951,0,0.01,13
0,80,0,0.0,0.0,0.0014489999999796055,0,0.01,13
0,80,0,0.0,0.0,0.001519999999970878,0,0.01,13
0,80,0,0.0,0.0,0.001197999999988042,0,0.01,13
0,80,0,0.0,0.0,0.0011200000000144428,0,0.01,13
0,80,0,0.0,0.0,0.001236000000005788,0,0.01,13
0,80,0,0.0,0.0,0.0008980000000065047,0,0.01,13
0,80,0,0.0,0.0,0.0011600000000271393,0,0.01,13
0,80,0,0.0,0.0,0.0010030000000256223,0,0.01,13
0,80,0,0.0,0.0,0.0008619999999837091,0,0.01,13
0,80,0,0.0,0.0,0.0016960000000381115,0,0.01,13
0,80,0,0.0,0.0,0.000887000000034277,0,0.01,13
0,80,0,0.0,0.0,0.0012689999999793145,0,0.01,13
0,80,0,0.0,0.0,0.0022409999999695174,0,0.01,13
0,80,0,0.0,0.0,0.0015339999999923748,0,0.01,13
0,80,0,0.0,0.0,0.0015000000000213731,0,0.01,13
0,80,0,0.0,0.0,0.0010580000000004475,0,0.01,13
0,80,0,0.0,0.0,0.0009109999999736829,0,0.01,13
0,80,0,0.0,0.0,0.0009539999999788051,0,0.01,13
0,80,0,0.0,0.0,0.0012490000000298096,0,0.01,13
0,80,0,0.0,0.0,0.0012600000000020373,0,0.01,13
0,80,0,0.0,0.0,0.0012120000000095388,0,0.01,13
0,80,0,0.0,0.0,0.00170399999996107,0,0.01,13
0,80,0,0.0,0.0,0.0014449999999897045,0,0.01,13
0,80,0,0.0,0.0,0.0017120000000545588,0,0.01,13
0,80,0,0.0,0.0,0.0014780000000200744,0,0.01,13
0,80,0,0.0,0.0,0.0019699999999716056,0,0.01,13
0,80,0,0.0,0.0,0.0012910000000374566,0,0.01,13
0,80,0,0.0,0.0,0.0015980000000013206,0,0.01,13
0,80,0,0.0,0.0,0.0009440000000040527,0,0.01,13
0,80,0,0.0,0.0,0.0011600000000271393,0,0.01,13
0,80,0,0.0,0.0,0.0015369999999848005,0,0.01,13
0,80,0,0.0,0.0,0.0013440000000173313,0,0.01,13
0,80,0,0.0,0.0,0.0011379999999689971,0,0.01,13
0,80,0,0.0,0.0,0.0014949999999771535,0,0.01,13
0,80,0,0.0,0.0,0.0015740000000050713,0,0.01,13
0,80,0,0.0,0.0,0.0010010000000306718,0,0.01,13
0,80,0,0.0,0.0,0.002223000000014963,0,0.01,13
0,80,0,0.0,0.0,0.0015339999999923748,0,0.01,13
0,80,0,0.0,0.0,0.0022060000000010405,0,0.01,13
0,80,0,0.0,0.0,0.0022890000000188593,0,0.01,13
0,80,0,0.0,0.0,0.0020100000000411455,0,0.01,13
0,80,0,0.0,0.0,0.0013830000000325526,0,0.01,13
0,80,0,0.0,0.0,0.0017709999999624415,0,0.01,13
0,80,0,0.0,0.0,0.001468000000045322,0,0.01,13
0,80,0,0.0,0.0,0.001645999999993819,0,0.01,13
0,80,0,0.0,0.0,0.0011920000000031905,0,0.01,13
0,80,0,0.0,0.0,0.0015409999999747015,0,0.01,13
0,80,0,0.0,0.0,0.0016170000000101936,0,0.01,13
0,80,0,0.0,0.0,0.0018809999999689353,0,0.01,13
0,80,0,0.0,0.0,0.0013840000000300279,0,0.01,13
0,80,0,0.0,0.0,0.0021459999999819956,0,0.01,13
0,80,0,0.0,0.0,0.0016990000000305372,0,0.01,13
0,80,0,0.0,0.0,0.0009319999999775064,0,0.01,13
0,80,0,0.0,0.0,0.0012680000000386826,0,0.01,13
0,80,0,0.0,0.0,0.0019609999999943284,0,0.01,13
0,80,0,0.0,0.0,0.0018580000000270047,0,0.01,13
0,80,0,0.0,0.0,0.0020339999999805514,0,0.01,13
0,80,0,0.0,0.0,0.0010929999999689244,0,0.01,13
0,80,0,0.0,0.0,0.0014799999999581814,0,0.01,14
0,80,0,0.0,0.0,0.0011700000000018917,0,0.01,14
0,80,0,0.0,0.0,0.0015369999999848005,0,0.01,14
0,80,0,0.0,0.0,0.001377999999988333,0,0.01,14
0,80,0,0.0,0.0,0.001006000000018048,0,0.01,14
0,80,0,0.0,0.0,0.001657999999963522,0,0.01,14
0,80,0,0.0,0.0,0.0010199999999827014,0,0.01,14
0,80,0,0.0,0.0,0.0011450000000081673,0,0.01,14
0,80,0,0.0,0.0,0.001117000000022017,0,0.01,14
0,80,0,0.0,0.0,0.001144000000010692,0,0.01,14
0,80,0,0.0,0.0,0.0012800000000083855,0,0.01,14
0,80,0,0.0,0.0,0.0009550000000331238,0,0.01,14
0,80,0,0.0,0.0,0.0016810000000191394,0,0.01,14
0,80,0,0.0,0.0,0.0009820000000217988,0,0.01,14
0,80,0,0.0,0.0,0.001094000000023243,0,0.01,14
0,80,0,0.0,0.0,0.0011430000000132168,0,0.01,14
0,80,0,0.0,0.0,0.0014809999999556567,0,0.01,14
0,80,0,0.0,0.0,0.001140000000020791,0,0.01,14
0,80,0,0.0,0.0,0.0012110000000120635,0,0.01,14
0,80,0,0.0,0.0,0.001645999999993819,0,0.01,14
0,80,0,0.0,0.0,0.0016660000000001673,0,0.01,14
0,80,0,0.0,0.0,0.0016679999999951178,0,0.01,14
0,80,0,0.0,0.0,0.0019159999999942556,0,0.01,14
0,80,0,0.0,0.0,0.0016660000000001673,0,0.01,14
0,80,0,0.0,0.0,0.0010169999999902757,0,0.01,14
0,80,0,0.0,0.0,0.0013069999999970605,0,0.01,14
0,80,0,0.0,0.0,0.0010050000000205728,0,0.01,14
0,80,0,0.0,0.0,0.0013979999999946813,0,0.01,14
0,80,0,0.0,0.0,0.0016740000000368127,0,0.01,14
0,80,0,0.0,0.0,0.001282000000003336,0,0.01,14
0,80,0,0.0,0.0,0.0015340000000492182,0,0.01,14
0,80,0,0.0,0.0,0.0010930000000257678,0,0.01,14
0,80,0,0.0,0.0,0.0010019999999713036,0,0.01,14
0,80,0,0.0,0.0,0.001714999999990141,0,0.01,14
0,80,0,0.0,0.0,0.001086999999984073,0,0.01,14
0,80,0,0.0,0.0,0.002103000000033717,0,0.01,14
0,80,0,0.0,0.0,0.0012969999999654647,0,0.01,14
0,80,0,0.0,0.0,0.0013529999999946085,0,0.01,14
0,80,0,0.0,0.0,0.0015240000000176224,0,0.01,14
0,80,0,0.0,0.0,0.001213000000007014,0,0.01,14
0,80,0,0.0,0.0,0.0010419999999840002,0,0.01,14
0,80,0,0.0,0.0,0.001350999999999658,0,0.01,14
0,80,0,0.0,0.0,0.00141299999995681,0,0.01,14
0,80,0,0.0,0.0,0.0010269999999650281,0,0.01,14
0,80,0,0.0,0.0,0.0012380000000007385,0,0.01,14
0,80,0,0.0,0.0,0.0017469999999661923,0,0.01,14
0,80,0,0.0,0.0,0.0012779999999565916,0,0.01,14
0,80,0,0.0,0.0,0.0016899999999964166,0,0.01,14
0,80,0,0.0,0.0,0.0013710000000060063,0,0.01,14
0,80,0,0.0,0.0,0.0014990000000238979,0,0.01,14
0,80,0,0.0,0.0,0.0010740000000168948,0,0.01,14
0,80,0,0.0,0.0,0.0014150000000086038,0,0.01,14
0,80,0,0.0,0.0,0.0016170000000101936,0,0.01,14
0,80,0,0.0,0.0,0.001163000000019565,0,0.01,14
0,80,0,0.0,0.0,0.001104000000054839,0,0.01,14
0,80,0,0.0,0.0,0.002162999999995918,0,0.01,14
0,80,0,0.0,0.0,0.001389000000017404,0,0.01,14
0,80,0,0.0,0.0,0.0010669999999777247,0,0.01,14
0,80,0,0.0,0.0,0.0013850000000275031,0,0.01,14
0,80,0,0.0,0.0,0.0012189999999918655,0,0.01,14
0,80,0,0.0,0.0,0.0012770000000159598,0,0.01,14
0,80,0,0.0,0.0,0.001400999999987107,0,0.01,14
0,80,0,0.0,0.0,0.0014149999999517604,0,0.01,14
0,80,0,0.0,0.0,0.001396999999997206,0,0.01,14
0,80,0,0.0,0.0,0.00112899999999172,0,0.01,14
0,80,0,0.0,0.0,0.0011389999999664724,0,0.01,14
0,80,0,0.0,0.0,0.0014679999999884785,0,0.01,14
0,80,0,0.0,0.0,0.0010950000000207183,0,0.01,14
0,80,0,0.0,0.0,0.001148000000000593,0,0.01,14
0,80,0,0.0,0.0,0.0012159999999994398,0,0.01,14
0,80,0,0.0,0.0,0.0011690000000044165,0,0.01,14
0,80,0,0.0,0.0,0.0009739999999851534,0,0.01,14
0,80,0,0.0,0.0,0.0011450000000081673,0,0.01,14
0,80,0,0.0,0.0,0.001320000000021082,0,0.01,14
0,80,0,0.0,0.0,0.0011349999999765714,0,0.01,14
0,80,0,0.0,0.0,0.0010399999999890497,0,0.01,14
0,80,0,0.0,0.0,0.0026859999999828688,0,0.01,14
0,80,0,0.0,0.0,0.0014859999999998763,0,0.01,14
0,80,0,0.0,0.0,0.0016669999999976426,0,0.01,14
0,80,0,0.0,0.0,0.001729000000011638,0,0.01,14
0,80,0,0.0,0.0,0.0011610000000246146,0,0.01,14
0,80,0,0.0,0.0,0.0013799999999832835,0,0.01,14
0,80,0,0.0,0.0,0.0010819999999966967,0,0.01,14
0,80,0,0.0,0.0,0.0011219999999525498,0,0.01,14
0,80,0,0.0,0.0,0.0015610000000378932,0,0.01,14
0,80,0,0.0,0.0,0.001205999999967844,0,0.01,14
0,80,0,0.0,0.0,0.0011370000000283653,0,0.01,14
0,80,0,0.0,0.0,0.0012080000000196378,0,0.01,14
0,80,0,0.0,0.0,0.0011209999999550746,0,0.01,14
0,80,0,0.0,0.0,0.001469999999983429,0,0.01,14
0,80,0,0.0,0.0,0.001213000000007014,0,0.01,14
0,80,0,0.0,0.0,0.0010839999999916472,0,0.01,14
0,80,0,0.0,0.0,0.0015260000000125729,0,0.01,14
0,80,0,0.0,0.0,0.0014959999999746287,0,0.01,14
0,80,0,0.0,0.0,0.0010169999999902757,0,0.01,14
0,80,0,0.0,0.0,0.0013799999999832835,0,0.01,14
0,80,0,0.0,0.0,0.001680999999962296,0,0.01,14
0,80,0,0.0,0.0,0.0013210000000185573,0,0.01,14
0,80,0,0.0,0.0,0.0014500000000339242,0,0.01,14
0,80,0,0.0,0.0,0.0016580000000203654,0,0.01,14
