,Unnamed: 0,Training,Noise,Training Error,Testing Error,Time Count,Objective Function,Number of SV,Features
370,0,60,0,0.0,0.0,0.0003799999999998,2.010594625691436,3,16
371,0,50,0,0.0,0.0,0.0008369999999997,2.0108750054583298,3,16
372,0,80,0,0.0,0.0,0.0006440000000003,1.011288223269008,2,16
373,0,70,0,0.0,0.0,0.0006439999999994,1.011176142502778,2,16
374,0,60,0,0.0,0.0,0.0007480000000006,1.011176143364972,2,16
375,0,50,0,0.0,0.0,0.0005940000000004,1.0111441236471337,2,16
376,0,80,0,0.0,0.0,0.0007549999999998,1.0052615058257448,2,16
377,0,70,0,0.0,0.0,0.0011489999999998,1.0052615056394574,2,16
378,0,60,0,0.0,0.0,0.0008619999999996,1.0052615054643297,2,16
379,0,50,0,0.0,0.0,0.0007600000000005,1.005261505773796,2,16
380,0,80,0,0.0,0.0,0.0006859999999999,1.0100254216467217,2,16
381,0,70,0,0.0,0.0,0.0008410000000003,1.0100254211133417,2,16
382,0,60,0,0.0,0.0,0.000928,1.0099498701945748,2,16
383,0,50,0,0.0,0.0,0.0008740000000004,1.0099180669070875,2,16
384,0,80,0,0.0,0.0,0.0010279999999998,2.0173648282297028,3,16
385,0,70,0,0.0,0.0,0.0009379999999996,2.0173652844764844,3,16
386,0,60,0,0.0,0.0,0.0004889999999999,2.0173648157333925,3,16
387,0,50,0,0.0,0.0,0.0009629999999996,2.017365313560373,3,16
388,0,80,0,0.0,0.0,0.0009019999999999,1.0079792429210062,3,16
389,0,70,0,0.0,0.0,0.0007539999999996,1.0085516749822183,2,16
390,0,60,0,0.0,0.0,0.0007790000000005,1.008551680445979,2,16
391,0,50,0,0.0,0.0,0.0010320000000003,1.008551675666614,2,16
392,0,80,0,0.0,0.0,0.001112,2.007479956493172,3,16
393,0,70,0,0.0,0.0,0.0009139999999998,2.0072137767461298,3,16
394,0,60,0,0.0,0.0,0.0004549999999996,2.0081114389564862,4,16
395,0,50,0,0.0,0.0,0.0010029999999998,2.007294702701707,4,16
396,0,80,0,0.0,0.0,0.0010419999999999,1.0043204509050794,2,16
397,0,70,0,0.0,0.0,0.0005769999999998,1.004320450779849,2,16
398,0,60,0,0.0,0.0,0.0005730000000001,1.0043204506068395,2,16
399,0,50,0,0.0,0.0,0.0004819999999998,1.004320450591181,2,16
400,0,80,0,0.0,0.0,0.000655,1.0212906210854338,2,16
401,0,70,0,0.0,0.0,0.0005420000000002,2.020981774010004,3,16
402,0,60,0,0.0,0.0,0.0005319999999997,2.020484556311564,3,16
403,0,50,0,0.0,0.0,0.0005819999999996,2.020800370492224,3,16
404,0,80,0,0.0,0.0,0.0006330000000005,1.0065286508247224,2,16
405,0,70,0,0.0,0.0,0.0007299999999998,1.0065176778949676,2,16
406,0,60,0,0.0,0.0,0.0006270000000005,2.0064815430933387,3,16
407,0,50,0,0.0,0.0,0.0007460000000003,2.006481220563983,3,16
408,0,80,0,0.0,0.0,0.0006840000000005,1.0048597256185687,3,16
409,0,70,0,0.0,0.0,0.00068,1.0048566739572329,3,16
410,0,60,0,0.0,0.0,0.0015479999999996,1.0048165451624471,2,16
411,0,50,0,0.0,0.0,0.000807,1.0047653567035588,3,16
412,0,80,0,0.0,0.0,0.0008099999999995,1.006044300911433,2,16
413,0,70,0,0.0,0.0,0.0010580000000004,2.0058290407924178,3,16
414,0,60,0,0.0,0.0,0.0007330000000003,2.00582958599022,3,16
415,0,50,0,0.0,0.0,0.0005190000000006,2.005657816551745,4,16
416,0,80,0,0.0,0.0,0.0006260000000004,2.0083825685686083,3,16
417,0,70,0,0.0,0.0,0.0008829999999999,2.0083926223604887,3,16
418,0,60,0,0.0,0.0,0.0005759999999996,2.008407665434938,3,16
419,0,50,0,0.0,0.0,0.0005610000000002,2.0084154806194943,3,16
420,0,80,0,0.0,0.0,0.0006200000000005,2.006101638736654,3,16
421,0,70,0,0.0,0.0,0.0006369999999993,1.0061532216525235,2,16
422,0,60,0,0.0,0.0,0.0009680000000003,1.006144188869954,2,16
423,0,50,0,0.0,0.0,0.0005499999999996,1.0061441897631451,2,16
424,0,80,0,0.0,0.0,0.0005880000000004,1.0073699339781117,2,16
425,0,70,0,0.0,0.0,0.0006189999999994,1.0073699334207102,2,16
426,0,60,0,0.0,0.0,0.000515,1.007369935086692,2,16
427,0,50,0,0.0,0.0,0.0005310000000005,1.0073699347237288,2,16
428,0,80,0,0.0,0.0,0.0008829999999999,1.0121698519278617,2,16
429,0,70,0,0.0,0.0,0.0005699999999997,1.0121698530623016,2,16
430,0,60,0,0.0,0.0,0.0006209999999997,1.0121698507694648,2,16
431,0,50,0,0.0,0.0,0.0006469999999998,1.0121698478926442,2,16
432,0,80,0,0.0,0.0,0.0006260000000004,1.007354728567187,2,16
433,0,70,0,0.0,0.0,0.0005819999999996,1.00735472691858,2,16
434,0,60,0,0.0,0.0,0.0010129999999994,1.0070003934953948,3,16
435,0,50,0,0.0,0.0,0.0006949999999994,1.0072841538139667,2,16
436,0,80,0,0.0,0.0,0.0006149999999998,1.0124326466901865,3,16
437,0,70,0,0.0,0.0,0.0009230000000002,1.0128018615473762,2,16
438,0,60,0,0.0,0.0,0.0005410000000001,1.0128018589850576,2,16
439,0,50,0,0.0,0.0,0.0006599999999998,1.0125973811584494,2,16
440,0,80,0,0.0,0.0,0.0009189999999996,2.007701225383106,3,16
441,0,70,0,0.0,0.0,0.000712,1.0076908769551072,2,16
442,0,60,0,0.0,0.0,0.0007760000000001,1.0076908758610807,2,16
443,0,50,0,0.0,0.0,0.0005459999999999,1.007690877619572,2,16
444,0,80,0,0.0,0.0,0.000534,2.007172005478277,3,16
445,0,70,0,0.0,0.0,0.0010259999999995,2.0071353726855627,3,16
446,0,60,0,0.0,0.0,0.0006319999999995,2.007146335815344,3,16
447,0,50,0,0.0,0.0,0.0005329999999998,2.007132660565985,3,16
448,0,80,0,0.0,0.0,0.0007029999999996,1.0067792896730672,2,16
449,0,70,0,0.0,0.0,0.0005209999999999,1.0067792906453057,2,16
450,0,60,0,0.0,0.0,0.000833,1.006779290097569,2,16
451,0,50,0,0.0,0.0,0.0005639999999997,2.006668197291654,3,16
452,0,80,0,0.0,0.0,0.0006099999999999,1.0088586896374545,2,16
453,0,70,0,0.0,0.0,0.0007070000000002,1.008858689939119,2,16
454,0,60,0,0.0,0.0,0.000598,1.008833501673962,3,16
455,0,50,0,0.0,0.0,0.0007669999999997,1.0088293557553751,3,16
456,0,80,0,0.0,0.0,0.0006219999999999,1.0057807974196071,2,16
457,0,70,0,0.0,0.0,0.0006469999999998,1.0057807979794209,2,16
458,0,60,0,0.0,0.0,0.0012129999999999,1.0057580608254797,2,16
459,0,50,0,0.0,0.0,0.0006009999999996,1.005758060742232,2,16
460,0,80,0,0.0,0.0,0.0006889999999994,1.010646195519193,2,16
461,0,70,0,0.0,0.0,0.0006110000000001,1.0106461963264868,2,16
462,0,60,0,0.0,0.0,0.0006200000000005,1.0106461970601253,2,16
463,0,50,0,0.0,0.0,0.0007959999999993,1.0106123451554816,2,16
464,0,80,0,0.0,0.0,0.0006599999999998,2.007599012892892,3,16
465,0,70,0,0.0,0.0,0.0006199999999996,2.007592763548017,3,16
466,0,60,0,0.0,0.0,0.000547,2.007602690589124,3,16
467,0,50,0,0.0,0.0,0.0007260000000002,2.007203005343157,4,16
468,0,80,0,0.0,0.0,0.001068,2.007673740981024,4,16
469,0,70,0,0.0,0.0,0.0006479999999999,1.0071780961578425,3,16
470,0,60,0,0.0,0.0,0.0005489999999994,1.0071502847493998,3,16
471,0,50,0,0.0,0.0,0.0005249999999996,2.007921095356889,4,16
472,0,80,0,0.0,0.0,0.000858,1.0092842482295945,2,16
473,0,70,0,0.0,0.0,0.0007659999999996,1.0092842493630445,2,16
474,0,60,0,0.0,0.0,0.0005199999999998,1.0092842482378266,2,16
475,0,50,0,0.0,0.0,0.0006519999999996,1.0092842530994617,2,16
476,0,80,0,0.0,0.0,0.0006050000000001,1.007651413531352,2,16
477,0,70,0,0.0,0.0,0.0006620000000001,1.0076514124843126,2,16
478,0,60,0,0.0,0.0,0.0009869999999994,1.007651410931333,2,16
479,0,50,0,0.0,0.0,0.0006630000000003,1.0076514082939685,2,16
480,0,80,0,0.0,0.0,0.0006190000000003,1.0044485650786563,2,32
481,0,70,0,0.0,0.0,0.0005790000000001,1.0044485654338675,2,32
482,0,60,0,0.0,0.0,0.0009670000000001,1.0044485656906537,2,32
483,0,50,0,0.0,0.0,0.0007210000000004,3.004338518413449,4,32
484,0,80,0,0.0,0.0,0.0006450000000004,1.002975092749484,2,32
485,0,70,0,0.0,0.0,0.0007130000000001,1.0029750931403367,2,32
486,0,60,0,0.0,0.0,0.0006620000000001,1.002962119048692,2,32
487,0,50,0,0.0,0.0,0.0008079999999992,1.0029621189884956,2,32
488,0,80,0,0.0,0.0,0.0008610000000004,2.004667509526687,3,32
489,0,70,0,0.0,0.0,0.0007660000000004,2.0049540255412985,3,32
490,0,60,0,0.0,0.0,0.0008450000000008,2.004299203659097,3,32
491,0,50,0,0.0,0.0,0.0005819999999996,1.0046630692952747,2,32
492,0,80,0,0.0,0.0,0.0008129999999999,1.007882141863368,2,32
493,0,70,0,0.0,0.0,0.0010419999999999,1.007882142378904,2,32
494,0,60,0,0.0,0.0,0.0009820000000004,1.0078821420134831,2,32
495,0,50,0,0.0,0.0,0.0008270000000001,1.0078821415328216,2,32
496,0,80,0,0.0,0.0,0.0008639999999999,2.0030035165056037,3,32
497,0,70,0,0.0,0.0,0.0011749999999999,2.0030059232366453,4,32
498,0,60,0,0.0,0.0,0.0008250000000007,2.003878558665592,4,32
499,0,50,0,0.0,0.0,0.0007859999999997,1.0030093774198443,3,32
500,0,80,0,0.0,0.0,0.0006770000000004,2.002808150808828,4,32
501,0,70,0,0.0,0.0,0.0008270000000001,2.003910723451592,4,32
502,0,60,0,0.0,0.0,0.0006750000000002,2.00389973105036,4,32
503,0,50,0,0.0,0.0,0.0008239999999997,2.0039109315569497,4,32
504,0,80,0,0.0,0.0,0.0008029999999994,1.0032945085675944,2,32
505,0,70,0,0.0,0.0,0.0007529999999995,1.0032945084802352,2,32
506,0,60,0,0.0,0.0,0.0008379999999998,1.0032945083164255,2,32
507,0,50,0,0.0,0.0,0.0006029999999999,1.0032945081594211,2,32
508,0,80,0,0.0,0.0,0.0007410000000005,1.006433412986619,3,32
509,0,70,0,0.0,0.0,0.0006370000000002,1.0064534604595228,3,32
510,0,60,0,0.0,0.0,0.0009379999999996,1.006420291672894,3,32
511,0,50,0,0.0,0.0,0.0006409999999998,1.0064546433576231,3,32
512,0,80,0,0.0,0.0,0.0009809999999994,1.0038465343992515,3,32
513,0,70,0,0.0,0.0,0.0006539999999999,1.003848807876584,3,32
514,0,60,0,0.0,0.0,0.0008020000000001,1.0038537643081322,3,32
515,0,50,0,0.0,0.0,0.0006349999999999,1.0038026957144075,3,32
516,0,80,0,0.0,0.0,0.0013440000000004,2.0030284062418104,3,32
517,0,70,0,0.0,0.0,0.0008889999999999,2.0032762246277227,3,32
518,0,60,0,0.0,0.0,0.0007049999999999,2.003153476698062,3,32
519,0,50,0,0.0,0.0,0.0010459999999996,2.0031598255355854,3,32
520,0,80,0,0.0,0.0,0.0006339999999998,1.005075847011102,2,32
521,0,70,0,0.0,0.0,0.0006760000000003,1.0050758466976375,2,32
522,0,60,0,0.0,0.0,0.0007330000000003,1.005075847722334,2,32
523,0,50,0,0.0,0.0,0.0006030000000007,1.0050758465657403,2,32
524,0,80,0,0.0,0.0,0.0007010000000002,1.0028670039991368,2,32
525,0,70,0,0.0,0.0,0.001506,1.0028311846536735,2,32
526,0,60,0,0.0,0.0,0.0008659999999993,1.0028311842303308,2,32
527,0,50,0,0.0,0.0,0.001144,1.0028271533330275,2,32
528,0,80,0,0.0,0.0,0.0008679999999996,3.0036681782893124,4,32
529,0,70,0,0.0,0.0,0.0006379999999994,2.003744183250704,3,32
530,0,60,0,0.0,0.0,0.0006149999999998,2.0033292323857124,4,32
531,0,50,0,0.0,0.0,0.0006970000000006,2.0033179525775617,4,32
532,0,80,0,0.0,0.0,0.0013249999999995,1.00271565496993,3,32
533,0,70,0,0.0,0.0,0.0009059999999996,1.0027065623008902,3,32
534,0,60,0,0.0,0.0,0.0006409999999998,2.002412580982121,4,32
535,0,50,0,0.0,0.0,0.0009540000000001,2.002723490430776,3,32
536,0,80,0,0.0,0.0,0.0010209999999997,2.0030634517086243,3,32
537,0,70,0,0.0,0.0,0.0011709999999993,2.003192659354958,3,32
538,0,60,0,0.0,0.0,0.0006450000000004,2.003556010008551,3,32
539,0,50,0,0.0,0.0,0.0008139999999992,2.002915635636289,3,32
540,0,80,0,0.0,0.0,0.000769,1.0035804259375474,2,32
541,0,70,0,0.0,0.0,0.000839,1.0035804252435383,2,32
542,0,60,0,0.0,0.0,0.0009749999999995,1.0033374084131417,3,32
543,0,50,0,0.0,0.0,0.0004799999999995,1.0033529305706517,3,32
544,0,80,0,0.0,0.0,0.0009169999999993,1.005714704012219,2,32
545,0,70,0,0.0,0.0,0.0006949999999994,1.005714701021098,2,32
546,0,60,0,0.0,0.0,0.0008719999999993,1.0057147017704846,2,32
547,0,50,0,0.0,0.0,0.0006810000000001,1.0057147021677415,2,32
548,0,80,0,0.0,0.0,0.0008920000000003,1.003928508311579,2,32
549,0,70,0,0.0,0.0,0.0006510000000004,1.0039285087442753,2,32
550,0,60,0,0.0,0.0,0.0012989999999994,1.0039285084397436,2,32
551,0,50,0,0.0,0.0,0.0008240000000006,1.0039285088479315,2,32
552,0,80,0,0.0,0.0,0.0013060000000004,1.0030179057210695,3,32
553,0,70,0,0.0,0.0,0.0008340000000002,1.00301509133999,3,32
554,0,60,0,0.0,0.0,0.0007830000000002,1.003019484735381,3,32
555,0,50,0,0.0,0.0,0.000623,1.002817677965283,3,32
556,0,80,0,0.0,0.0,0.0006750000000002,1.004718828410084,2,32
557,0,70,0,0.0,0.0,0.0016259999999999,1.0047188278774823,2,32
558,0,60,0,0.0,0.0,0.0007939999999999,2.0045064948624187,3,32
559,0,50,0,0.0,0.0,0.0005609999999993,1.0046855345417325,2,32
560,0,80,0,0.0,0.0,0.0011039999999997,2.0051264092129983,4,32
561,0,70,0,0.0,0.0,0.0006919999999999,1.004890261654269,3,32
562,0,60,0,0.0,0.0,0.0007609999999997,1.0048842383640222,3,32
563,0,50,0,0.0,0.0,0.0007709999999994,1.0048861699497127,3,32
564,0,80,0,0.0,0.0,0.0007679999999998,2.004634299541305,4,32
565,0,70,0,0.0,0.0,0.0009499999999995,2.004575875506738,4,32
566,0,60,0,0.0,0.0,0.0006410000000007,2.004554896029098,4,32
567,0,50,0,0.0,0.0,0.0006339999999998,2.0045850675201278,4,32
568,0,80,0,0.0,0.0,0.0009740000000002,2.003204769277459,3,32
569,0,70,0,0.0,0.0,0.000966,2.003358663740557,3,32
570,0,60,0,0.0,0.0,0.0008459999999992,2.003613048167103,3,32
571,0,50,0,0.0,0.0,0.0007140000000003,2.0035398972364127,3,32
572,0,80,0,0.0,0.0,0.0005810000000003,1.0033421209208708,3,32
573,0,70,0,0.0,0.0,0.0009489999999994,1.0039476781443906,3,32
574,0,60,0,0.0,0.0,0.0006889999999994,1.0039302637088805,3,32
575,0,50,0,0.0,0.0,0.0008270000000001,1.0039252712400046,3,32
576,0,80,0,0.0,0.0,0.0006979999999998,1.004649999312608,3,32
577,0,70,0,0.0,0.0,0.0006680000000001,1.00462258139671,3,32
578,0,60,0,0.0,0.0,0.0008270000000001,1.0046393456064668,3,32
579,0,50,0,0.0,0.0,0.0010599999999998,2.005187176953846,5,32
580,0,80,0,0.0,0.0,0.0006859999999999,1.0052146303241771,3,32
581,0,70,0,0.0,0.0,0.0006969999999997,2.0047173398623155,4,32
582,0,60,0,0.0,0.0,0.0008099999999995,1.0054612866853898,2,32
583,0,50,0,0.0,0.0,0.0007890000000001,1.0054612868208417,2,32
584,0,80,0,0.0,0.0,0.0007269999999994,1.0037807261865717,2,32
585,0,70,0,0.0,0.0,0.0006749999999993,1.003780727826849,2,32
586,0,60,0,0.0,0.0,0.0006260000000004,1.0037632539035577,2,32
587,0,50,0,0.0,0.0,0.0006450000000004,1.0037632496021631,2,32
588,0,80,0,0.0,0.0,0.0007939999999999,2.003811807676452,3,32
589,0,70,0,0.0,0.0,0.0005959999999998,2.0034103935872327,3,32
590,0,60,0,0.0,0.0,0.0007550000000007,2.0038659103377263,3,32
591,0,50,0,0.0,0.0,0.0007660000000004,1.003403906161396,2,32
592,0,80,0,0.0,0.0,0.0007650000000003,1.00356016413626,2,32
593,0,70,0,0.0,0.0,0.0009079999999999,1.003560164032285,2,32
594,0,60,0,0.0,0.0,0.0009670000000001,1.0035601640966323,2,32
595,0,50,0,0.0,0.0,0.0007080000000003,1.0030483791427616,3,32
596,0,80,0,0.0,0.0,0.0010470000000006,1.0049680058929615,2,32
597,0,70,0,0.0,0.0,0.0006259999999995,1.004915634770061,2,32
598,0,60,0,0.0,0.0,0.0009379999999996,1.0049116811630594,2,32
599,0,50,0,0.0,0.0,0.0009149999999999,1.0049116857361282,2,32
600,0,80,0,0.0,0.0,0.0007239999999999,1.0019341831104165,3,64
601,0,70,0,0.0,0.0,0.0006899999999996,1.001949761852153,3,64
602,0,60,0,0.0,0.0,0.0006819999999994,1.0019797519745166,2,64
603,0,50,0,0.0,0.0,0.0008870000000005,1.0019737675317386,2,64
604,0,80,0,0.0,0.0,0.0008439999999998,2.00138467774744,3,64
605,0,70,0,0.0,0.0,0.0012489999999996,2.0016322862224394,3,64
606,0,60,0,0.0,0.0,0.0007030000000005,2.001681435673528,3,64
607,0,50,0,0.0,0.0,0.0008920000000003,2.001681930584464,3,64
608,0,80,0,0.0,0.0,0.0008059999999998,2.001880148009365,3,64
609,0,70,0,0.0,0.0,0.0009059999999996,2.001870298946894,3,64
610,0,60,0,0.0,0.0,0.0008730000000003,2.001935909133981,3,64
611,0,50,0,0.0,0.0,0.0009169999999993,2.0019285781515004,3,64
612,0,80,0,0.0,0.0,0.0005199999999998,1.0027303386504427,2,64
613,0,70,0,0.0,0.0,0.0006750000000002,1.0027303413277486,2,64
614,0,60,0,0.0,0.0,0.0009800000000002,1.0027303418957123,2,64
615,0,50,0,0.0,0.0,0.0008179999999997,1.002730341635661,2,64
616,0,80,0,0.0,0.0,0.0009830000000006,2.0022994816275164,3,64
617,0,70,0,0.0,0.0,0.0010099999999999,3.0019574259740187,4,64
618,0,60,0,0.0,0.0,0.00089,2.002297651282854,3,64
619,0,50,0,0.0,0.0,0.0006810000000001,1.0020246010701914,2,64
620,0,80,0,0.0,0.0,0.0006189999999994,1.001207667511366,2,64
621,0,70,0,0.0,0.0,0.0009399999999999,1.0012044581315271,2,64
622,0,60,0,0.0,0.0,0.0007410000000005,1.0012044577968362,2,64
623,0,50,0,0.0,0.0,0.0008090000000002,1.0012044575679755,2,64
624,0,80,0,0.0,0.0,0.0006219999999999,1.0020611810242408,3,64
625,0,70,0,0.0,0.0,0.0005559999999995,1.0020644496508078,3,64
626,0,60,0,0.0,0.0,0.0007359999999998,1.0020625275434332,3,64
627,0,50,0,0.0,0.0,0.0006380000000003,1.0020644846460127,3,64
628,0,80,0,0.0,0.0,0.0008349999999994,1.0025381484587432,3,64
629,0,70,0,0.0,0.0,0.0006539999999999,1.0025453822188684,3,64
630,0,60,0,0.0,0.0,0.0011409999999996,1.0025420932144973,3,64
631,0,50,0,0.0,0.0,0.000788,1.0025718196414817,2,64
632,0,80,0,0.0,0.0,0.0010769999999995,3.001498392766457,4,64
633,0,70,0,0.0,0.0,0.0009620000000003,3.0015042932336744,4,64
634,0,60,0,0.0,0.0,0.0006979999999998,3.0014974435739177,4,64
635,0,50,0,0.0,0.0,0.0006949999999994,2.001067189760117,4,64
636,0,80,0,0.0,0.0,0.0009320000000005,1.0017410921725032,2,64
637,0,70,0,0.0,0.0,0.0007369999999999,1.0017410920744283,2,64
638,0,60,0,0.0,0.0,0.0007369999999999,1.0017410921711831,2,64
639,0,50,0,0.0,0.0,0.0005959999999998,2.001737380678616,3,64
640,0,80,0,0.0,0.0,0.0005899999999998,2.001929192269336,4,64
641,0,70,0,0.0,0.0,0.000693,2.001933021919624,4,64
642,0,60,0,0.0,0.0,0.0011309999999999,2.0020298165599675,4,64
643,0,50,0,0.0,0.0,0.0008080000000001,2.001977057612574,3,64
644,0,80,0,0.0,0.0,0.0006669999999999,1.0022115538922562,2,64
645,0,70,0,0.0,0.0,0.0006879999999993,2.0020917645075964,3,64
646,0,60,0,0.0,0.0,0.0008939999999997,2.002084522723336,3,64
647,0,50,0,0.0,0.0,0.0008569999999998,1.0021950397163024,2,64
648,0,80,0,0.0,0.0,0.0006569999999994,1.0022056539901971,2,64
649,0,70,0,0.0,0.0,0.0012400000000001,1.0022056539198692,2,64
650,0,60,0,0.0,0.0,0.0013779999999998,1.0022056542409177,2,64
651,0,50,0,0.0,0.0,0.0007420000000006,1.0022056541057505,2,64
652,0,80,0,0.0,0.0,0.0010760000000002,2.001891479049006,3,64
653,0,70,0,0.0,0.0,0.0010589999999996,2.001890710073241,3,64
654,0,60,0,0.0,0.0,0.0007969999999994,2.001895577094024,3,64
655,0,50,0,0.0,0.0,0.0006459999999997,1.0019004170986294,2,64
656,0,80,0,0.0,0.0,0.0005379999999997,1.00219124410568,2,64
657,0,70,0,0.0,0.0,0.0016090000000001,2.002187396546856,3,64
658,0,60,0,0.0,0.0,0.0009139999999998,2.002070941736138,3,64
659,0,50,0,0.0,0.0,0.0007349999999997,2.0020709150661147,3,64
660,0,80,0,0.0,0.0,0.0008879999999997,1.001970448955802,2,64
661,0,70,0,0.0,0.0,0.0006270000000005,1.0019704492968085,2,64
662,0,60,0,0.0,0.0,0.0008689999999997,1.0019704491469612,2,64
663,0,50,0,0.0,0.0,0.0006370000000002,1.0019587901248146,2,64
664,0,80,0,0.0,0.0,0.000617,1.0018774231222978,3,64
665,0,70,0,0.0,0.0,0.0005579999999998,1.001877056699454,3,64
666,0,60,0,0.0,0.0,0.0008460000000001,1.001965860403349,2,64
667,0,50,0,0.0,0.0,0.0007489999999998,1.0019417981483492,3,64
668,0,80,0,0.0,0.0,0.0007659999999996,1.0018372141464282,2,64
669,0,70,0,0.0,0.0,0.0012809999999996,1.0018372140442675,2,64
670,0,60,0,0.0,0.0,0.0012169999999995,1.0018372138356544,2,64
671,0,50,0,0.0,0.0,0.001233,1.0018372139603051,2,64
672,0,80,0,0.0,0.0,0.0010840000000005,2.001650627653972,3,64
673,0,70,0,0.0,0.0,0.0015450000000001,2.0019195151050546,3,64
674,0,60,0,0.0,0.0,0.0008189999999999,2.001652117737417,3,64
675,0,50,0,0.0,0.0,0.000585,2.002375276117918,4,64
676,0,80,0,0.0,0.0,0.000763,1.0016394320934865,2,64
677,0,70,0,0.0,0.0,0.0006259999999995,1.0016394321616613,2,64
678,0,60,0,0.0,0.0,0.0008270000000001,1.0016394318600967,2,64
679,0,50,0,0.0,0.0,0.0012629999999997,1.0016394321910445,2,64
680,0,80,0,0.0,0.0,0.0012780000000001,1.0023292898911893,2,64
681,0,70,0,0.0,0.0,0.0012990000000003,1.002329290014275,2,64
682,0,60,0,0.0,0.0,0.0014940000000001,1.002329289513253,2,64
683,0,50,0,0.0,0.0,0.0010139999999996,1.002329290034243,2,64
684,0,80,0,0.0,0.0,0.0014019999999996,2.0015574308639814,4,64
685,0,70,0,0.0,0.0,0.0009929999999993,2.001572478753445,4,64
686,0,60,0,0.0,0.0,0.0005780000000008,2.0018473971902826,3,64
687,0,50,0,0.0,0.0,0.0008280000000002,2.001580714949005,3,64
688,0,80,0,0.0,0.0,0.0006349999999999,1.001699979597248,2,64
689,0,70,0,0.0,0.0,0.0008540000000003,1.0016999797194974,2,64
690,0,60,0,0.0,0.0,0.0006560000000002,1.001689495971248,2,64
691,0,50,0,0.0,0.0,0.0006549999999991,1.0015330796290631,3,64
692,0,80,0,0.0,0.0,0.0008910000000001,2.002230187604497,3,64
693,0,70,0,0.0,0.0,0.0009700000000005,2.0022147111523947,3,64
694,0,60,0,0.0,0.0,0.000909,2.002219139952728,3,64
695,0,50,0,0.0,0.0,0.0007789999999996,2.002211091677097,3,64
696,0,80,0,0.0,0.0,0.0006060000000003,1.0015523748272948,3,64
697,0,70,0,0.0,0.0,0.0008840000000001,1.001562079285046,3,64
698,0,60,0,0.0,0.0,0.0009139999999998,1.0015562939760183,3,64
699,0,50,0,0.0,0.0,0.0012619999999996,1.0015564402906048,3,64
700,0,80,0,0.0,0.0,0.0008629999999998,2.00278708995201,3,64
701,0,70,0,0.0,0.0,0.0009800000000002,2.0018887197441084,3,64
702,0,60,0,0.0,0.0,0.0007049999999999,2.002797654907716,3,64
703,0,50,0,0.0,0.0,0.0008939999999997,2.002403315333677,3,64
704,0,80,0,0.0,0.0,0.0006709999999996,1.0018697382407638,3,64
705,0,70,0,0.0,0.0,0.0008469999999993,1.0018701402233785,3,64
706,0,60,0,0.0,0.0,0.000591,1.0019845685037785,3,64
707,0,50,0,0.0,0.0,0.0006870000000001,1.0019804057353328,3,64
708,0,80,0,0.0,0.0,0.0005610000000002,1.0017607252972045,3,64
709,0,70,0,0.0,0.0,0.000839,1.001956863439823,3,64
710,0,60,0,0.0,0.0,0.0007600000000005,1.001953023549835,3,64
711,0,50,0,0.0,0.0,0.0007829999999993,1.0018049932650384,3,64
712,0,80,0,0.0,0.0,0.0007510000000001,1.001801411778407,3,64
713,0,70,0,0.0,0.0,0.0008699999999999,1.0019021828409516,2,64
714,0,60,0,0.0,0.0,0.0005809999999994,1.001898012828118,2,64
715,0,50,0,0.0,0.0,0.0007339999999995,3.0017548634630007,4,64
716,0,80,0,0.0,0.0,0.0007179999999999,2.002092325376363,3,64
717,0,70,0,0.0,0.0,0.0005879999999995,2.002090953153226,3,64
718,0,60,0,0.0,0.0,0.0009759999999996,2.002092722819377,3,64
719,0,50,0,0.0,0.0,0.0007739999999998,1.002070806336416,2,64
720,0,80,0,0.0,0.0,0.0011700000000001,2.0008135860175145,4,128
721,0,70,0,0.0,0.0,0.0011369999999999,2.0009935802668264,3,128
722,0,60,0,0.0,0.0,0.00082,2.0007004320570365,3,128
723,0,50,0,0.0,0.0,0.0006919999999999,2.000995541779892,3,128
724,0,80,0,0.0,0.0,0.0008419999999995,1.000604378259491,3,128
725,0,70,0,0.0,0.0,0.0007229999999998,1.000749197343339,3,128
726,0,60,0,0.0,0.0,0.000674,2.0003627788822302,4,128
727,0,50,0,0.0,0.0,0.0005600000000001,2.000627380625081,4,128
728,0,80,0,0.0,0.0,0.0013399999999998,2.001531970139172,4,128
729,0,70,0,0.0,0.0,0.0015930000000006,2.001594749983641,4,128
730,0,60,0,0.0,0.0,0.0013839999999998,2.0006407908049013,4,128
731,0,50,0,0.0,0.0,0.0013899999999997,2.000503447397637,4,128
732,0,80,0,0.0,0.0,0.0013710000000006,1.0004750550411616,3,128
733,0,70,0,0.0,0.0,0.0013770000000006,1.0004708915430032,3,128
734,0,60,0,0.0,0.0,0.0011549999999997,1.0004750519265757,3,128
735,0,50,0,0.0,0.0,0.0015470000000004,1.0010081125814425,2,128
736,0,80,0,0.0,0.0,0.0014840000000004,2.0011999403437835,4,128
737,0,70,0,0.0,0.0,0.0013510000000005,2.0008525013413774,3,128
738,0,60,0,0.0,0.0,0.0014209999999996,2.0008542933204545,3,128
739,0,50,0,0.0,0.0,0.0012160000000003,2.001274028905037,4,128
740,0,80,0,0.0,0.0,0.0014270000000005,2.00093484685011,3,128
741,0,70,0,0.0,0.0,0.0015,2.000936824729354,3,128
742,0,60,0,0.0,0.0,0.0012249999999998,2.000935458126646,3,128
743,0,50,0,0.0,0.0,0.0011179999999999,1.000983380008324,2,128
