,Training,Noise,Training Error,Testing Error,Time Count,Weight,Bias,Objective Function
0,80,10,0.09999999999999998,0.09999999999999998,0.0004799999999818283,[[-0.15845578 -0.53567541]],2.0698115702665416,0.29580558472995955
0,80,15,0.15000000000000002,0.15000000000000002,0.0005259999999793763,[[-0.20745158 -0.47330435]],2.0027742238564614,0.4383048303517397
0,80,20,0.19999999999999996,0.19999999999999996,0.0005350000000134969,[[-0.13391553 -0.43096245]],1.7295098077692226,0.3107359657776726
0,80,25,0.22499999999999998,0.35,0.0005110000000172477,[[-0.13356807 -0.4260947 ]],1.7237426187860552,0.31347037610058825
0,80,30,0.275,0.4,0.0005370000000084474,[[-0.07945461 -0.41624729]],1.5222737827972945,0.1908831841321063
0,70,0,0.0,0.0,0.00032799999996768747,[[-0.40781114 -1.00792113]],3.83121136273451,0.40460620120982643
0,70,5,0.05714285714285716,0.033333333333333326,0.00036199999999553256,[[-0.50986747 -0.61110616]],3.193993342767763,0.8343353412183713
0,70,10,0.11428571428571432,0.06666666666666665,0.00039800000001832814,[[-0.20765177 -0.4796022 ]],2.0227734595307827,0.43296667558520746
0,70,15,0.17142857142857137,0.1333333333333333,0.0004230000000120526,[[-0.19130245 -0.44531084]],1.9341993962118114,0.4295930593528891
0,70,20,0.22857142857142854,0.1333333333333333,0.0004959999999982756,[[-0.13356218 -0.42609642]],1.7237289783625467,0.31345528710454224
0,70,25,0.2571428571428571,0.23333333333333328,0.0008169999999836364,[[-0.09120728 -0.41625285]],1.549220138169441,0.21911509106250443
0,70,30,0.2857142857142857,0.30000000000000004,0.0008909999999673346,[[-0.01269206 -0.41191066]],1.314409113089253,0.0308126523105491
0,60,0,0.0,0.0,0.00037999999995008693,[[-0.40792532 -1.00759421]],3.830552102732464,0.4048508008956239
0,60,5,0.06666666666666665,0.025000000000000022,0.0003829999999993561,[[-0.50945912 -0.61096024]],3.19247327024437,0.83386624587606
0,60,10,0.1166666666666667,0.07499999999999996,0.00037800000001197986,[[-0.24456051 -0.498858  ]],2.220069358773119,0.4902407271469799
0,60,15,0.18333333333333335,0.125,0.00042599999994763493,[[-0.19319446 -0.4438272 ]],1.9369790068747614,0.4352920677091537
0,60,20,0.25,0.15000000000000002,0.0005110000000172477,[[-0.17693741 -0.42855925]],1.8825552410505084,0.41286568150998226
0,60,25,0.2666666666666667,0.25,0.0004890000000159489,[[-0.17974553 -0.4269702 ]],1.892338814192285,0.4209790913741701
0,60,30,0.2833333333333333,0.32499999999999996,0.00045799999998052954,[[-0.06801305 -0.40268863]],1.5590602720814781,0.1688973732590495
0,50,0,0.0,0.0,0.0003300000000194814,[[-0.40780725 -1.00793224]],3.8312337855040273,0.40459788466856794
0,50,5,0.040000000000000036,0.07999999999999996,0.0003309999999601132,[[-0.67852371 -0.6519203 ]],3.9697084552357267,1.0408077736562562
0,50,10,0.09999999999999998,0.12,0.00035200000002078013,[[-0.27571127 -0.5626711 ]],2.6315521077222006,0.490004307952305
0,50,15,0.18000000000000005,0.14,0.0012500000000272848,[[-0.21215938 -0.4294491 ]],1.9653914312033691,0.49402682320045194
0,50,20,0.26,0.16000000000000003,0.0003950000000259024,[[-0.1871705  -0.42189814]],1.8894995777744796,0.4436390769940235
0,50,25,0.26,0.26,0.00040799999999308056,[[-0.1871705  -0.42189814]],1.8894995777744796,0.4436390769940235
0,50,30,0.28,0.31999999999999995,0.0005909999999857973,[[ 0.09490712 -0.43768361]],1.2453070589500588,-0.21683954986507978
0,80,0,0.0,0.0,0.0004040000000031796,[[ 0.91961329 -0.85008144]],-4.5877570551772715,-1.0817943415385363
0,80,5,0.03749999999999998,0.09999999999999998,0.0004999999999881766,[[ 0.70846833 -0.57682223]],-3.567407411571215,-1.22822646425055
0,80,10,0.08750000000000002,0.15000000000000002,0.0004979999999932261,[[ 0.59583915 -0.50514233]],-2.9328795581028895,-1.1795470628415028
0,80,15,0.15000000000000002,0.15000000000000002,0.000463999999965381,[[ 0.28814858 -0.48647497]],-0.5245151685369001,-0.5923194322864636
0,80,20,0.19999999999999996,0.19999999999999996,0.0004969999999957508,[[ 0.23724169 -0.47914917]],-0.15119804301907525,-0.4951311718024605
0,80,25,0.26249999999999996,0.19999999999999996,0.0008310000000051332,[[ 0.20770486 -0.45363039]],-0.009982235025082558,-0.45787246201570153
0,80,30,0.3125,0.25,0.0006040000000098189,[[ 0.30628781 -0.36851627]],-1.115809025353597,-0.8311378109278913
0,70,0,0.0,0.0,0.00036199999999553256,[[ 0.9195781  -0.85004891]],-4.587594264546337,-1.081794338522313
0,70,5,0.042857142857142816,0.09999999999999998,0.0003609999999980573,[[ 0.64401833 -0.54597104]],-3.089252877480776,-1.1795833200924835
0,70,10,0.09999999999999998,0.09999999999999998,0.0003979999999614847,[[ 0.58387044 -0.47823633]],-2.904449412481591,-1.2208826481338753
0,70,15,0.17142857142857137,0.09999999999999998,0.0005130000000121981,[[ 0.2900546 -0.4853345]],-0.5401382457973575,-0.5976385265678755
0,70,20,0.2142857142857143,0.16666666666666663,0.0005549999999630018,[[ 0.23716479 -0.45318976]],-0.1848978199735134,-0.5233233551960683
0,70,25,0.2857142857142857,0.16666666666666663,0.000666999999964446,[[ 0.22813294 -0.42712064]],-0.24522595994151028,-0.5341182745240735
0,70,30,0.3285714285714286,0.23333333333333328,0.0005130000000121981,[[ 0.3302637  -0.33524152]],-1.3574932807263294,-0.9851515312088363
0,60,0,0.0,0.0,0.00040500000000065484,[[ 0.91953455 -0.85059913]],-4.585161477269655,-1.0810433605299425
0,60,5,0.050000000000000044,0.07499999999999996,0.00038699999998925705,[[ 0.64461682 -0.54616739]],-3.0931669594739604,-1.1802550334021498
0,60,10,0.1166666666666667,0.07499999999999996,0.0007519999999772153,[[ 0.57928122 -0.47478231]],-2.8882906949533242,-1.2200985667859499
0,60,15,0.18333333333333335,0.09999999999999998,0.0006349999999883948,[[ 0.33256531 -0.46467421]],-1.0151638747105178,-0.7156956593184794
0,60,20,0.23333333333333328,0.15000000000000002,0.000550000000032469,[[ 0.23729391 -0.47915318]],-0.15162868990359954,-0.4952360115640689
0,60,25,0.30000000000000004,0.17500000000000004,0.0004729999999995016,[[ 0.21988184 -0.42966994]],-0.1883185143045577,-0.5117459336144584
0,60,30,0.35,0.22499999999999998,0.00047600000004877074,[[ 0.20573003 -0.38479303]],-0.32121772234032203,-0.534651140011467
0,50,0,0.0,0.0,0.00038200000000188084,[[ 0.9196905  -0.85054524]],-4.586631370550472,-1.0812952197025874
0,50,5,0.06000000000000005,0.06000000000000005,0.0003789999999526117,[[ 0.62360641 -0.55075628]],-2.894494282429502,-1.13227290613276
0,50,10,0.12,0.09999999999999998,0.00044400000001587614,[[ 0.61951336 -0.41519335]],-3.343226931495584,-1.4921081167193935
0,50,15,0.19999999999999996,0.09999999999999998,0.0009890000000041255,[[ 0.36125931 -0.40523822]],-1.2960199362263514,-0.8914739394574641
0,50,20,0.26,0.14,0.00047399999999697684,[[ 0.22741552 -0.45096252]],-0.11456135799599015,-0.5042891929924618
0,50,25,0.31999999999999995,0.18000000000000005,0.0006379999999808206,[[ 0.28152772 -0.36087492]],-0.8453897858144258,-0.7801254766815428
0,50,30,0.36,0.26,0.0004920000000083746,[[ 0.35834559 -0.2723924 ]],-1.858536213017708,-1.315549149284515
0,80,0,0.0,0.0,0.0005570000000147957,[[ 0.05239761 -0.47919527]],2.0820798298141927,-0.10934500753049199
0,80,5,0.03749999999999998,0.09999999999999998,0.0006129999999870961,[[-0.03432067 -0.45827086]],2.1136108762524746,0.07489167082534699
0,80,10,0.0625,0.25,0.0006260000000111177,[[-0.07395565 -0.43625279]],1.9836564280442524,0.16952476219346493
0,80,15,0.09999999999999998,0.35,0.0006139999999845713,[[-0.07680605 -0.41942925]],1.926513351930982,0.1831204030375628
0,80,20,0.16249999999999998,0.35,0.0007219999999961146,[[-0.10841824 -0.40024828]],1.8758359357344094,0.27087746048950395
0,80,25,0.19999999999999996,0.44999999999999996,0.0006199999999694228,[[-0.06545466 -0.36863246]],1.699418340851806,0.1775607472856338
0,80,30,0.23750000000000004,0.55,0.000642000000027565,[[-0.05778371 -0.35005211]],1.5602089917989765,0.16507173511548726
0,70,0,0.0,0.0,0.000440999999966607,[[ 0.05239761 -0.47919527]],2.0820798327800922,-0.10934500753049198
0,70,5,0.042857142857142816,0.06666666666666665,0.00042100000001710214,[[-0.03418723 -0.45821482]],2.1131630392241303,0.07460962274669253
0,70,10,0.0714285714285714,0.16666666666666663,0.0006099999999946704,[[-0.07395894 -0.43625437]],1.9836696429311527,0.1695316846509999
0,70,15,0.11428571428571432,0.23333333333333328,0.0005429999999932988,[[-0.0795795  -0.41922838]],1.929836582033024,0.1898237468346358
0,70,20,0.17142857142857137,0.2666666666666667,0.0013490000000047075,[[-0.14067705 -0.41273102]],1.9935046435129316,0.34084437606640766
0,70,25,0.19999999999999996,0.3666666666666667,0.0005510000000299442,[[-0.04865115 -0.37719274]],1.6586555905907907,0.12898220363358734
0,70,30,0.24285714285714288,0.43333333333333335,0.0006040000000098189,[[-0.09656311 -0.35261351]],1.6568335703989776,0.27384971630316196
0,60,0,0.0,0.0,0.00036199999999553256,[[ 0.06598018 -0.47144883]],2.031775521948325,-0.13995193973001224
0,60,5,0.050000000000000044,0.050000000000000044,0.0003530000000182554,[[ 0.01444563 -0.44571019]],2.0112541946802156,-0.03241037117878878
0,60,10,0.08333333333333337,0.125,0.00038000000000693035,[[-0.08085241 -0.4294114 ]],1.9998981021385396,0.18828659985212665
0,60,15,0.1166666666666667,0.19999999999999996,0.0004729999999995016,[[-0.08260092 -0.41349217]],1.9678523678316795,0.1997641577176179
